"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61","forwards a validation error when image_source is missing","Unit | Controllers | Description Controller","2026-06-24","passed","2026-06-24","","DescriptionController.describe","",""
"","2","writes workflow_dispatch source-run outputs through the CLI","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-24","passed","2026-06-24","","","",""
"","23","Scrape fixture page images","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","10 Scraper Contract","",""
"","1","resolves and trims the Allure results directory from the environment","Unit | Postman Harness Reporting","2026-06-24","passed","2026-06-24","","","",""
"","37","uses the documented defaults when optional env vars are unset","Unit | Config | Index","2026-06-24","passed","2026-06-24","","","",""
"","1","parses --json, --help, and --collection","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","1","flags an operation with no responses","Unit | Scripts | OpenAPI | Validate Spec","2026-06-24","passed","2026-06-24","","validateOperationResponses","",""
"","1","sanitizes an explicit run id and otherwise builds a collision-resistant one","Unit | Scripts | Postman | Run Layout","2026-06-24","passed","2026-06-24","","","",""
"","1","dispatches the publish workflow for the source CI run","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-06-24","passed","2026-06-24","","","",""
"","2","uses the default provider override file path when no env override is set","Unit | Config | Provider Overrides","2026-06-24","passed","2026-06-24","","","",""
"","2","maps nested request ids and names back to their top-level folder","Unit | Scripts | Postman | Collection Utils","2026-06-24","passed","2026-06-24","","","",""
"","7","deploys prepared Pages artifacts from main CI runs and supports dispatch-based PR/manual backfills","Unit | Workflows | Allure Pages Publish","2026-06-24","passed","2026-06-24","","","",""
"","22","rejects missing required arguments","Unit | Scripts | GitHub | Sync Pages State Branch","2026-06-24","passed","2026-06-24","","","",""
"","2","accepts requests with an inline status assertion but no header","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintStatusExpectations","",""
"","21","invokes postman:post-deploy from the post-deploy workflow","Unit | Scripts | Run Postman Deploy","2026-06-24","passed","2026-06-24","","package and workflow wiring","",""
"","10","uses postman:live-provider as the canonical npm command","Unit | Scripts | Run Postman Live","2026-06-24","passed","2026-06-24","","package and workflow wiring","",""
"","0","returns empty array when no models registered","Unit | Services | Image Describer Factory","2026-06-24","passed","2026-06-24","","","",""
"","1","surfaces GitHub workflow lookup failures","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-24","passed","2026-06-24","","","",""
"","24","rejects missing required CLI arguments","Unit | Scripts | GitHub | Compose Pages Site","2026-06-24","passed","2026-06-24","","","",""
"","2","returns a pending job response for async-capable page providers","Unit | Controllers | Description Controller","2026-06-24","passed","2026-06-24","","DescriptionController.describePage","",""
"","2","applies live-only Replicate polling overrides in live mode","Unit | Scripts | Postman | Provider Validation Scope","2026-06-24","passed","2026-06-24","","getSelectedProviderPlans","",""
"","76","rejects API auth enablement without any configured tokens","Unit | Utils | Validate Env Vars","2026-06-24","passed","2026-06-24","","","",""
"","1","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-06-24","passed","2026-06-24","","openrouter provider adapter contract","",""
"","36","loads the swagger spec lazily and caches the UI middleware","Unit | Utils | Create Router","2026-06-24","passed","2026-06-24","","","",""
"","6","accepts X-API-Key authentication on protected endpoints","Integration | API","2026-06-24","passed","2026-06-24","","API access control","",""
"","2","rejects malformed direct host headers instead of redirecting","Unit | Middleware | Request Filter","2026-06-24","passed","2026-06-24","","","",""
"","2","falls back to synchronous image descriptions when async mode is requested for a sync provider","Unit | Services | Page Description Service","2026-06-24","passed","2026-06-24","","","",""
"","2","declares the required fields of the health drain response","Unit | Config | Swagger","2026-06-24","passed","2026-06-24","","required schemas","",""
"","1","flags a security requirement naming an undeclared scheme","Unit | Scripts | OpenAPI | Validate Spec","2026-06-24","passed","2026-06-24","","validateSecurity","",""
"","2","treats docs and health endpoints as public","Unit | Middleware | Access Control","2026-06-24","passed","2026-06-24","","","",""
"","0","allows public requests through when auth is configured","Unit | Middleware | Access Control","2026-06-24","passed","2026-06-24","","","",""
"","2","expires in-memory jobs on read and clears state on close","Unit | Infrastructure | Description Job Store","2026-06-24","passed","2026-06-24","","","",""
"","37","Protected description accepts X-API-Key","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","08 API Auth Contract","",""
"","2","accepts two-digit, unique, ascending folder prefixes","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintFolderNames","",""
"","3","wraps async handlers and forwards rejected promises","Unit | Middleware | Error Handler","2026-06-24","passed","2026-06-24","","","",""
"","1","isImage(https://example.com/photo.gif) === true","Unit | Services | Scraper Service","2026-06-24","passed","2026-06-24","","ScraperService.isImage","",""
"","1","maps together to the shared neutral folder with production env vars","Unit | Scripts | Postman | Provider Validation Scope","2026-06-24","passed","2026-06-24","","getSelectedProviderPlans","",""
"","85","Ping","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","00 Core Smoke","",""
"","1","defaults empty values to false","Unit | Scripts | Run Postman Deploy","2026-06-24","passed","2026-06-24","","normalizeBooleanFlag","",""
"","1","treats a Replicate token as sufficient for the configured scope list","Unit | Scripts | Postman | Provider Validation Scope","2026-06-24","passed","2026-06-24","","detectAvailableProviders","",""
"","7","returns a completed async page-description job response","Integration | API","2026-06-24","passed","2026-06-24","","GET /api/accessibility/page-description-jobs/:jobId","",""
"","1","parses CLI arguments with defaults","Unit | Allure History Fetcher","2026-06-24","passed","2026-06-24","","","",""
"","1","maps azure to azure only","Unit | Scripts | Postman | Provider Validation Scope","2026-06-24","passed","2026-06-24","","getSelectedProviders","",""
"","4","forks the requested number of workers and restarts unexpected exits with backoff","Unit | Server | Cluster Manager","2026-06-24","passed","2026-06-24","","","",""
"","2","times out long-running predictions and requests cancellation","Unit | Services | Replicate Describer Service","2026-06-24","passed","2026-06-24","","","",""
"","26","Health","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","00 Core Smoke","",""
"","34","sanitizes serialized errors before they reach the logger output","Unit | Infrastructure | Logger","2026-06-24","passed","2026-06-24","","","",""
"","23","Provider outage returns 500","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","20 Single Description (Azure Stub)","",""
"","2","returns image sources on success","Unit | Services | Scraper Service","2026-06-24","passed","2026-06-24","","ScraperService.getImages","",""
"","1","normalizes unexpected errors into a generic internal response","Unit | Middleware | Error Handler","2026-06-24","passed","2026-06-24","","","",""
"","2","skips invalid image URLs that cannot be resolved","Unit | Services | Scraper Service","2026-06-24","passed","2026-06-24","","ScraperService.extractImageSources","",""
"","1","returns a pending job response for async providers","Unit | Controllers | Description Controller","2026-06-24","passed","2026-06-24","","DescriptionController.describe","",""
"","1","writes a clean summary when no matching vulnerabilities are added","Unit | Scripts | GitHub | Review Dependencies","2026-06-24","passed","2026-06-24","","reviewDependencies","",""
"","6","does not register replicate when the Replicate token is missing","Unit | Application Composition","2026-06-24","passed","2026-06-24","","","",""
"","19","rejects missing required CLI arguments","Unit | Allure History Artifact Packaging","2026-06-24","passed","2026-06-24","","","",""
"","2","respects an explicit manual scope override","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-06-24","passed","2026-06-24","","resolveScopeFromEnv","",""
"","7","does not register replicate when Replicate is explicitly disabled","Unit | Application Composition","2026-06-24","passed","2026-06-24","","","",""
"","10","defaults to the committed artifact","Unit | Scripts | OpenAPI | Freshness Check","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","1","returns no-op when both branches already share the same tip SHA","Unit | Scripts | GitHub | Promote To Production","2026-06-24","passed","2026-06-24","","derivePromotionPlan","",""
"","31","throws on unknown arguments and a missing --collection value","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","2","writes key-value outputs when a file is provided","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-06-24","passed","2026-06-24","","appendOutput","",""
"","1","supports a future unit-local Redis topology behind an explicit flag","Unit | Config | Rate Limit Store","2026-06-24","passed","2026-06-24","","","",""
"","2","publishes runnable URL-encoded request examples","Unit | Config | Swagger","2026-06-24","passed","2026-06-24","","public examples","",""
"","73","returns 202, settles the page job, and serves cached results on repeat replicate requests","Integration | Async Page Description Jobs","2026-06-24","passed","2026-06-24","","","",""
"","2","filters model-incompatible image sources before describing a page","Unit | Services | Page Description Service","2026-06-24","passed","2026-06-24","","","",""
"","1","throws immediate provider job failures without persisting a pending job","Unit | Services | Description Job Service","2026-06-24","passed","2026-06-24","","","",""
"","420","fetches and updates an existing remote state branch that is not present locally yet","Integration | Scripts | GitHub | Sync Pages State Branch","2026-06-24","passed","2026-06-24","","","",""
"","1","returns no GitHub Pages URL for malformed repository identifiers","Unit | Allure History Policy","2026-06-24","passed","2026-06-24","","","",""
"","1","redirects forwarded HTTP requests using the validated forwarded host","Unit | Middleware | Request Filter","2026-06-24","passed","2026-06-24","","","",""
"","1","returns 200 when a page-description job has completed","Unit | Controllers | Description Controller","2026-06-24","passed","2026-06-24","","DescriptionController.getPageDescriptionJob","",""
"","2","warns without blocking when a provisional budget is exceeded","Unit | Scripts | Performance Budget","2026-06-24","passed","2026-06-24","","","",""
"","3","flags hardcoded live hosts on every applicable check","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintForbiddenUrls","",""
"","1","aggregates breaking changes across every category","Unit | Scripts | OpenAPI | Contract Diff","2026-06-24","passed","2026-06-24","","diffPublicContract","",""
"","10","writes environment.properties and executor.json into the results directory","Unit | Allure Metadata Writer","2026-06-24","passed","2026-06-24","","","",""
"","2","paginates compare responses and decodes snapshot warnings","Unit | Scripts | GitHub | Review Dependencies","2026-06-24","passed","2026-06-24","","listDependencyChanges","",""
"","1","requires the GitHub App private key secret","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-06-24","passed","2026-06-24","","createGitHubAppInstallationToken","",""
"","34","Swagger Spec","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","00 Core Smoke","",""
"","1","allows protected requests with a matching token","Unit | Middleware | Access Control","2026-06-24","passed","2026-06-24","","","",""
"","1","strips query strings from image URLs","Unit | Services | Scraper Service","2026-06-24","passed","2026-06-24","","ScraperService.extractImageSources","",""
"","1","detects exact status-code headers on request items","Unit | Scripts | Postman | Collection Utils","2026-06-24","passed","2026-06-24","","","",""
"","1","supports chained registration","Unit | Services | Image Describer Factory","2026-06-24","passed","2026-06-24","","","",""
"","2","closes all registered servers and closes idle connections first","Unit | Server | Server Functions","2026-06-24","passed","2026-06-24","","","",""
"","1","returns empty array when no images found","Unit | Services | Scraper Service","2026-06-24","passed","2026-06-24","","ScraperService.extractImageSources","",""
"","4","returns a completed page result when the async page job finishes within the wait window","Unit | Services | Page Description Job Service","2026-06-24","passed","2026-06-24","","","",""
"","2","forwards a validation error for an invalid image_source URL","Unit | Controllers | Description Controller","2026-06-24","passed","2026-06-24","","DescriptionController.describe","",""
"","2","fails (exit 1) when the working tree drops a path from the baseline","Unit | Scripts | OpenAPI | Contract Diff","2026-06-24","passed","2026-06-24","","main","",""
"","4341","boots two workers on shared Redis, shares the rate-limit budget, and shuts down cleanly","Integration | Cluster Smoke (WORKER_COUNT=2)","2026-06-24","passed","2026-06-24","","","",""
"","2","parses supported CLI arguments including required checks","Unit | Scripts | GitHub | Promote To Production","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","2","returns undefined values when no CA bundle is configured","Unit | Infrastructure | Outbound Trust","2026-06-24","passed","2026-06-24","","","",""
"","5","keeps the unit lane fast and coverage-free","Unit | Jest Lane Configs","2026-06-24","passed","2026-06-24","","","",""
"","2","collects paginated artifact results from the GitHub API","Unit | Allure History Artifact Restore","2026-06-24","passed","2026-06-24","","","",""
"","1","parses --json, --help, and --spec","Unit | Scripts | OpenAPI | Freshness Check","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","9","responds with health info","Integration | API","2026-06-24","passed","2026-06-24","","GET /api/health","",""
"","2","flags a removed operation on a kept path","Unit | Scripts | OpenAPI | Contract Diff","2026-06-24","passed","2026-06-24","","diffPublicContract","",""
"","2","accepts reachable image and page fixtures","Unit | Scripts | Postman | Provider Validation Fixture Probe","2026-06-24","passed","2026-06-24","","","",""
"","24","Protected description rejects missing auth","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","08 API Auth Contract","",""
"","1","surfaces GitHub API dispatch failures","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-06-24","passed","2026-06-24","","","",""
"","1","flags duplicate order prefixes","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintFolderNames","",""
"","1","builds local provider-validation fixture URLs","Unit | Scripts | Postman | Local Provider Mocks","2026-06-24","passed","2026-06-24","","","",""
"","1","persists deploy-production history on production pushes","Unit | Allure History Policy","2026-06-24","passed","2026-06-24","","","",""
"","2","validates provider-specific env rules and exposes provider-validation metadata","Unit | Config | Provider Catalog","2026-06-24","passed","2026-06-24","","","",""
"","1","defaults to no explicit base and the committed artifact","Unit | Scripts | OpenAPI | Contract Diff","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","1","defaults to the committed collection","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","35","HTTP redirects to HTTPS","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","05 Routing & Redirects","",""
"","12","path-gates the expensive local provider integration workflow","Unit | Jest Lane Configs","2026-06-24","passed","2026-06-24","","","",""
"","19","keeps provider validation fixtures public without authentication","Integration | API","2026-06-24","passed","2026-06-24","","API access control","",""
"","9","ignores 2xx/3xx requests","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintErrorContract","",""
"","6","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-06-24","passed","2026-06-24","","azure provider adapter contract","",""
"","24","Missing image returns 500","alt-text-generator API Contract Harness","2026-06-24","passed","2026-06-24","","20 Single Description (Azure Stub)","",""
"","12","cleans up fatal handlers when bootstrap fails before servers are ready","Unit | Server | Start Application Runtime","2026-06-24","passed","2026-06-24","","","",""
"","99","rejects an Azure endpoint without credentials","Unit | Utils | Validate Env Vars","2026-06-24","passed","2026-06-24","","","",""
"","1","isImage() === false","Unit | Services | Scraper Service","2026-06-24","passed","2026-06-24","","ScraperService.isImage","",""
"","2","parses CLI arguments with defaults","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-06-24","passed","2026-06-24","","","",""
"","1","falls back to request names when collection ids are unavailable","Unit | Scripts | GitHub | Write Newman Summary","2026-06-24","passed","2026-06-24","","","",""
"","88","accepts an OpenAI-only provider configuration","Unit | Utils | Validate Env Vars","2026-06-24","passed","2026-06-24","","","",""
"","0","flags a removed path","Unit | Scripts | OpenAPI | Contract Diff","2026-06-24","passed","2026-06-24","","diffPublicContract","",""
"","2","routes fatal exceptions through the active shutdown handler","Unit | Server | Register Fatal Handlers","2026-06-24","passed","2026-06-24","","","",""
"","18","returns joined captions as description","Unit | Services | Azure Describer Service","2026-06-24","passed","2026-06-24","","","",""
"","2","applies overrides for the callback then restores the prior environment","Unit | Test Setup | testEnv helpers","2026-06-24","passed","2026-06-24","","withEnv","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-06-24","passed","2026-06-24","","azure provider adapter contract","",""
"","1","builds GitHub-flavored executor metadata when workflow env is present","Unit | Allure Metadata Writer","2026-06-24","passed","2026-06-24","","","",""
"","14","throws a helpful error when production credentials are missing","Unit | Infrastructure | Load TLS Credentials","2026-06-24","passed","2026-06-24","","","",""
"","4","does not register azure when provider overrides disable it","Unit | Application Composition","2026-06-24","passed","2026-06-24","","","",""
"","11","throws when a configured provider is missing a runtime builder","Unit | Providers | Runtime Registry","2026-06-24","passed","2026-06-24","","","",""
"","5","rejects unsupported image content types before calling Azure","Unit | Services | Azure Describer Service","2026-06-24","passed","2026-06-24","","","",""
"","2","drains the active-job map after concurrent jobs settle to success and failure","Unit | Services | Page Description Job Concurrency","2026-06-24","passed","2026-06-24","","","",""
"","1","returns true for a valid https URL","Unit | URL Validator","2026-06-24","passed","2026-06-24","","","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-06-24","passed","2026-06-24","","together provider adapter contract","",""
"","3","retries retryable upstream errors before succeeding","Unit | Services | OpenAI Compatible Vision Describer Service","2026-06-24","passed","2026-06-24","","","",""
"","1","flags a JSON response body without a schema","Unit | Scripts | OpenAPI | Validate Spec","2026-06-24","passed","2026-06-24","","validateOperationResponses","",""
"","2","aggregates violations from every rule with folder/request locations","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintCollection","",""
"","2","extracts trimmed direct string payloads","Unit | Providers | Shared | Extract Caption Text","2026-06-24","passed","2026-06-24","","","",""
"","78","rejects a max restart backoff smaller than the base restart backoff","Unit | Utils | Validate Env Vars","2026-06-24","passed","2026-06-24","","","",""
"","8","preserves duplicate entries while reusing one prediction per unique URL","Integration | API","2026-06-24","passed","2026-06-24","","GET /api/accessibility/descriptions","",""
"","1","maps generic providers to the shared neutral folder with production env vars","Unit | Scripts | Postman | Provider Validation Scope","2026-06-24","passed","2026-06-24","","getSelectedProviderPlans","",""
"","0","parses read-pages-metadata CLI arguments","Unit | Scripts | GitHub | Page Metadata","2026-06-24","passed","2026-06-24","","","",""
"","4","forwards a validation error for an unknown model","Unit | Controllers | Description Controller","2026-06-24","passed","2026-06-24","","DescriptionController.describe","",""
"","151","redirects direct HTTP traffic to HTTPS","Integration | API","2026-06-24","passed","2026-06-24","","request filter","",""
"","4","does not restart workers that exit intentionally","Unit | Server | Cluster Manager","2026-06-24","passed","2026-06-24","","","",""
"","0","parses write-pages-metadata CLI arguments","Unit | Scripts | GitHub | Page Metadata","2026-06-24","passed","2026-06-24","","","",""
"","3","falls back to auto when the value is empty","Unit | Scripts | Postman | Provider Validation Scope","2026-06-24","passed","2026-06-24","","normalizeProviderScope","",""
"","1","detects replicate and azure independently","Unit | Scripts | Postman | Provider Validation Scope","2026-06-24","passed","2026-06-24","","detectAvailableProviders","",""
"","92","accepts a Together-only provider configuration","Unit | Utils | Validate Env Vars","2026-06-24","passed","2026-06-24","","","",""
"","17","throws a clear error when the configured CA bundle file does not exist","Unit | Infrastructure | Outbound Trust","2026-06-24","passed","2026-06-24","","","",""
"","2","sets string values and coerces numbers to strings","Unit | Test Setup | testEnv helpers","2026-06-24","passed","2026-06-24","","setEnv","",""
"","6","invokes postman:live-provider from the live workflow","Unit | Scripts | Run Postman Live","2026-06-24","passed","2026-06-24","","package and workflow wiring","",""
"","1","passes secure requests through so endpoint validation can handle query semantics","Unit | Middleware | Request Filter","2026-06-24","passed","2026-06-24","","","",""
"","11","rejects invalid samples","Unit | Scripts | Performance Budget","2026-06-24","passed","2026-06-24","","","",""
"","1","transitions to ready and then draining","Unit | Server | Runtime State","2026-06-24","passed","2026-06-24","","","",""
"","12","reads the GitHub event payload from disk","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-24","passed","2026-06-24","","","",""
"","2","normalizes safe publish paths and rejects traversal","Unit | Scripts | GitHub | Compose Pages Site","2026-06-24","passed","2026-06-24","","","",""
"","4","falls back to the default trust proxy setting when config omits proxy","Unit | Application Composition","2026-06-24","passed","2026-06-24","","","",""
"","1","summarizes a mixed report: warnings do not fail, accepted breaches do","Unit | Scripts | Performance Budget","2026-06-24","passed","2026-06-24","","","",""
"","8","supports canceling replicate predictions","Unit | Scripts | Postman Fixture Server","2026-06-24","passed","2026-06-24","","","",""
"","1","accepts 4xx/5xx requests that assert the public error body","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintErrorContract","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-06-24","passed","2026-06-24","","replicate provider adapter contract","",""
"","3","composes every tier and enforces the gate in the coverage lane","Unit | Jest Lane Configs","2026-06-24","passed","2026-06-24","","","",""
"","1","resolves the effective kind from the configured mode and Redis URL","Unit | Config | Rate Limit Store","2026-06-24","passed","2026-06-24","","","",""
"","1","isImage(https://example.com/noextension) === false","Unit | Services | Scraper Service","2026-06-24","passed","2026-06-24","","ScraperService.isImage","",""
"","1","rejects unsupported values","Unit | Scripts | Run Postman Deploy","2026-06-24","passed","2026-06-24","","normalizeBooleanFlag","",""
"","1","uses public provider-validation fixtures alongside the live base URL","Unit | Scripts | Run Postman Live","2026-06-24","passed","2026-06-24","","buildLiveProviderEnvVars","",""
"","13","builds an aggregate summary from Newman JSON reports","Unit | Scripts | GitHub | Write Newman Summary","2026-06-24","passed","2026-06-24","","","",""
"","1","keeps package scripts mapped to explicit Jest lane configs","Unit | Jest Lane Configs","2026-06-24","passed","2026-06-24","","","",""
"","80","rejects Redis-backed description jobs without a Redis URL","Unit | Utils | Validate Env Vars","2026-06-24","passed","2026-06-24","","","",""
"","3","extends the timeout for the script/git integration lane","Unit | Jest Lane Configs","2026-06-24","passed","2026-06-24","","","",""
"","11","rejects unsupported and incomplete arguments","Unit | Scripts | GitHub | Review Dependencies","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","2","returns false for provider-endpoint failures","Unit | Providers | Shared | Is Skippable Image Source Error","2026-06-24","passed","2026-06-24","","","",""
"","1","does nothing when no summary file is configured","Unit | Scripts | GitHub | Review Dependencies","2026-06-24","passed","2026-06-24","","appendStepSummary","",""
"","1","lists available models","Unit | Services | Image Describer Factory","2026-06-24","passed","2026-06-24","","","",""
"","5","parses --json, --help, and --spec","Unit | Scripts | OpenAPI | Validate Spec","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","1","blocks private or special-use address 172.16.1.1","Unit | Infrastructure | Outbound URL Policy","2026-06-24","passed","2026-06-24","","","",""
"","1","derives stable JSON and JUnit report paths from the run label","Unit | Postman Harness Reporting","2026-06-24","passed","2026-06-24","","","",""
"","2","exits immediately when no shutdown handler is available","Unit | Server | Register Fatal Handlers","2026-06-24","passed","2026-06-24","","","",""
"","1","writes source-run fields to GitHub outputs","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-24","passed","2026-06-24","","","",""
"","4","reuses a single in-flight job and runs the page work once for duplicate submissions","Unit | Services | Page Description Job Concurrency","2026-06-24","passed","2026-06-24","","","",""
"","1","accepts unique, trimmed request names within a folder","Unit | Scripts | Postman | Collection Lint","2026-06-24","passed","2026-06-24","","lintRequestNames","",""
"","71","rejects API auth tokens when the configured list is empty after trimming","Unit | Utils | Validate Env Vars","2026-06-24","passed","2026-06-24","","","",""
"","7","returns a pending async page-description job response","Integration | API","2026-06-24","passed","2026-06-24","","GET /api/accessibility/page-description-jobs/:jobId","",""
"","1","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-06-24","passed","2026-06-24","","ollama provider adapter contract","",""
"","1","fetches workflow run details from the GitHub API","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-24","passed","2026-06-24","","","",""
"","2","fails when added runtime dependencies introduce matching vulnerabilities","Unit | Scripts | GitHub | Review Dependencies","2026-06-24","passed","2026-06-24","","reviewDependencies","",""
"","4","keeps the heartbeat alive when a lease refresh fails and recovers it on the next tick","Unit | Services | Page Description Job Concurrency","2026-06-24","passed","2026-06-24","","","",""
"","14","builds prefixed Redis store namespaces per limiter scope","Unit | Infrastructure | Rate Limit Store","2026-06-24","passed","2026-06-24","","","",""
"","8","returns 400 when image_source is missing","Integration | API","2026-06-24","passed","2026-06-24","","GET /api/accessibility/description","",""
"","3","surfaces stale-report cleanup failures that are not missing-file errors","Unit | Scripts | Postman | Newman Runner","2026-06-24","passed","2026-06-24","","","",""
"","51","throws on a missing --base value","Unit | Scripts | OpenAPI | Contract Diff","2026-06-24","passed","2026-06-24","","parseArgs","",""
"","4","writes page metadata fields to GitHub outputs","Unit | Scripts | GitHub | Page Metadata","2026-06-24","passed","2026-06-24","","","",""
