"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","preserves duplicate entries while reusing one prediction per unique URL","Integration | API","2026-07-02","passed","2026-07-02","","GET /api/accessibility/descriptions","",""
"","1","returns an empty payload when no event path is provided","Unit | Allure History Policy","2026-07-02","passed","2026-07-02","","","",""
"","1","keeps an explicit ALLURE_RESULTS_DIR for cross-run aggregation","Unit | Scripts | Postman | Run Layout","2026-07-02","passed","2026-07-02","","","",""
"","2","creates a scoped installation token for the repository","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-07-02","passed","2026-07-02","","createInstallationAccessToken","",""
"","2","a.png is a non-trivial PNG fixture","provider validation fixtures","2026-07-02","passed","2026-07-02","","","",""
"","2","skips restoration when the GitHub token or repository context is missing","Unit | Allure History Artifact Restore","2026-07-02","passed","2026-07-02","","","",""
"","3","returns true for a valid http URL","Unit | URL Validator","2026-07-02","passed","2026-07-02","","","",""
"","2","parses supported CLI arguments","Unit | Scripts | GitHub | Review Dependencies","2026-07-02","passed","2026-07-02","","parseArgs","",""
"","1","initializes a memory store unless Redis is explicitly selected","Unit | Infrastructure | Description Job Store","2026-07-02","passed","2026-07-02","","","",""
"","1","resolves refs to existing components","Unit | Scripts | OpenAPI | Validate Spec","2026-07-02","passed","2026-07-02","","validateRefs","",""
"","81","accepts Azure provider credentials when endpoint and subscription key are set","Unit | Utils | Validate Env Vars","2026-07-02","passed","2026-07-02","","","",""
"","6","allows protected endpoints through when auth is explicitly disabled","Integration | API","2026-07-02","passed","2026-07-02","","API access control","",""
"","3","maps nested request ids and names back to their top-level folder","Unit | Scripts | Postman | Collection Utils","2026-07-02","passed","2026-07-02","","","",""
"","2","posts GitHub workflow dispatch requests","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-02","passed","2026-07-02","","","",""
"","1","prefers RATE_LIMIT_REDIS_URL and normalizes the prefix","Unit | Config | Rate Limit Store","2026-07-02","passed","2026-07-02","","","",""
"","62","rejects Redis-backed rate limiting without a Redis URL","Unit | Utils | Validate Env Vars","2026-07-02","passed","2026-07-02","","","",""
"","19","publishes the main report at the site root","Unit | Scripts | GitHub | Compose Pages Site","2026-07-02","passed","2026-07-02","","","",""
"","1","starts clustered mode only from the primary process","Unit | Server | Runtime Bootstrap","2026-07-02","passed","2026-07-02","","","",""
"","1","returns image sources on success","Unit | Services | Scraper Service","2026-07-02","passed","2026-07-02","","ScraperService.getImages","",""
"","1","returns the first ref that yields the spec","Unit | Scripts | OpenAPI | Contract Diff","2026-07-02","passed","2026-07-02","","resolveBaseline","",""
"","15","allows auth tokens to stay configured while auth is explicitly disabled","Unit | Config | Index","2026-07-02","passed","2026-07-02","","","",""
"","1","forces the local harness app servers to ignore repo-level provider overrides","Unit | Postman Harness Reporting","2026-07-02","passed","2026-07-02","","","",""
"","1","applies outbound timeout handling","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","replicate provider adapter contract","",""
"","5","forwards a validation error when model is missing","Unit | Controllers | Description Controller","2026-07-02","passed","2026-07-02","","DescriptionController.describe","",""
"","7","creates a fallback root index when publishing a PR report into an empty site","Unit | Scripts | GitHub | Compose Pages Site","2026-07-02","passed","2026-07-02","","","",""
"","1","resolves the effective kind from the configured mode and Redis URL","Unit | Config | Rate Limit Store","2026-07-02","passed","2026-07-02","","","",""
"","1","normalizes case and whitespace","Unit | Scripts | Postman | Provider Validation Scope","2026-07-02","passed","2026-07-02","","normalizeProviderScope","",""
"","7","resolves workflow_run source context","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-02","passed","2026-07-02","","","",""
"","4","detects replicate and azure independently","Unit | Scripts | Postman | Provider Validation Scope","2026-07-02","passed","2026-07-02","","detectAvailableProviders","",""
"","1","accepts non-empty LF Markdown without merge-conflict markers","Unit | Scripts | Docs | Validate Docs","2026-07-02","passed","2026-07-02","","","",""
"","1","builds a manifest with stream-specific metadata","Unit | Allure History Artifact Packaging","2026-07-02","passed","2026-07-02","","","",""
"","3","parses JSON bodies when the response is JSON","Unit | Scripts | Run Postman Deploy","2026-07-02","passed","2026-07-02","","requestDeployProbe","",""
"","3","declares the required fields of the health drain response","Unit | Config | Swagger","2026-07-02","passed","2026-07-02","","required schemas","",""
"","9","preserves duplicate image entries while deduping provider work","Unit | Services | Page Description Service","2026-07-02","passed","2026-07-02","","","",""
"","42","accepts provider-validation data-url payloads above the express default json limit","Unit | Scripts | Postman Fixture Server","2026-07-02","passed","2026-07-02","","","",""
"","1","returns scraped images on success","Unit | Controllers | Scraper Controller","2026-07-02","passed","2026-07-02","","","",""
"","1","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","azure provider adapter contract","",""
"","1","allows public DNS records","Unit | Infrastructure | Outbound URL Policy","2026-07-02","passed","2026-07-02","","","",""
"","2","returns a pending job response for async providers","Unit | Controllers | Description Controller","2026-07-02","passed","2026-07-02","","DescriptionController.describe","",""
"","11","lets only one runner win a concurrent claim on a shared description job","Integration | Shared Redis Concurrency","2026-07-02","passed","2026-07-02","","","",""
"","1","reads string and object URL shapes","Unit | Scripts | Postman | Collection Lint","2026-07-02","passed","2026-07-02","","getRequestUrl","",""
"","32","HTTP redirects to HTTPS","alt-text-generator API Contract Harness","2026-07-02","passed","2026-07-02","","05 Routing & Redirects","",""
"","68","accepts an OpenAI-only provider configuration","Unit | Utils | Validate Env Vars","2026-07-02","passed","2026-07-02","","","",""
"","1","parses read-pages-metadata CLI arguments","Unit | Scripts | GitHub | Page Metadata","2026-07-02","passed","2026-07-02","","","",""
"","1","isImage(https://example.com/script.js) === false","Unit | Services | Scraper Service","2026-07-02","passed","2026-07-02","","ScraperService.isImage","",""
"","9","cleans up fatal handlers when bootstrap fails before servers are ready","Unit | Server | Start Application Runtime","2026-07-02","passed","2026-07-02","","","",""
"","6","allocates the requested number of distinct free ports","Unit | Scripts | Postman | Port Allocator","2026-07-02","passed","2026-07-02","","","",""
"","1","writes markdown lines to the summary file","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-07-02","passed","2026-07-02","","appendSummary","",""
"","1","flags a security requirement naming an undeclared scheme","Unit | Scripts | OpenAPI | Validate Spec","2026-07-02","passed","2026-07-02","","validateSecurity","",""
"","2","shuts servers down gracefully on SIGTERM and exits with code 0","Unit | Server | Server Functions","2026-07-02","passed","2026-07-02","","","",""
"","2","reports fresh when committed and generated text are byte-identical","Unit | Scripts | OpenAPI | Freshness Check","2026-07-02","passed","2026-07-02","","checkFreshness","",""
"","0","blocks private or special-use address fc00::1","Unit | Infrastructure | Outbound URL Policy","2026-07-02","passed","2026-07-02","","","",""
"","2","returns primitives and null unchanged","Unit | Scripts | OpenAPI | Freshness Check","2026-07-02","passed","2026-07-02","","canonicalizeSpec","",""
"","1","resolves relative bundle paths from the current working directory","Unit | Infrastructure | Outbound Trust","2026-07-02","passed","2026-07-02","","","",""
"","7","restores the environment even when the callback throws","Unit | Test Setup | testEnv helpers","2026-07-02","passed","2026-07-02","","withEnv","",""
"","1","returns false for a plain string","Unit | URL Validator","2026-07-02","passed","2026-07-02","","","",""
"","1","flags empty and whitespace-padded request names","Unit | Scripts | Postman | Collection Lint","2026-07-02","passed","2026-07-02","","lintRequestNames","",""
"","2","returns false for provider-endpoint failures","Unit | Providers | Shared | Is Skippable Image Source Error","2026-07-02","passed","2026-07-02","","","",""
"","1","prefers explicitly provided required checks","Unit | Scripts | GitHub | Promote To Production","2026-07-02","passed","2026-07-02","","resolveRequiredChecks","",""
"","1","accepts a 3.x version","Unit | Scripts | OpenAPI | Validate Spec","2026-07-02","passed","2026-07-02","","validateVersion","",""
"","3","prefers the generated OpenAPI artifact over runtime swagger-jsdoc parsing","Unit | Config | Swagger","2026-07-02","passed","2026-07-02","","generated artifact","",""
"","7","serves Azure descriptions through the default runtime composition when configured","Integration | API","2026-07-02","passed","2026-07-02","","GET /api/accessibility/description","",""
"","2","uses the default provider override file path when no env override is set","Unit | Config | Provider Overrides","2026-07-02","passed","2026-07-02","","","",""
"","1","uses the configured environment scope when the manual input is auto","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-07-02","passed","2026-07-02","","resolveScopeFromEnv","",""
"","2","fetches workflow run details from the GitHub API","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-02","passed","2026-07-02","","","",""
"","2","calls the API with correct url, data, and headers","Unit | Services | Azure Describer Service","2026-07-02","passed","2026-07-02","","","",""
"","3","times out with the last rollout issues when the deploy never stabilizes","Unit | Scripts | Run Postman Deploy","2026-07-02","passed","2026-07-02","","waitForStableDeploy","",""
"","2","defaults to auto mode with in-memory storage when no Redis URL is configured","Unit | Config | Rate Limit Store","2026-07-02","passed","2026-07-02","","","",""
"","1","fetches and validates a history file","Unit | Allure History Fetcher","2026-07-02","passed","2026-07-02","","","",""
"","3","composes every tier without JUnit or coverage in the reporting lane","Unit | Jest Lane Configs","2026-07-02","passed","2026-07-02","","","",""
"","0","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","openrouter provider adapter contract","",""
"","1","maps together to the shared neutral folder with production env vars","Unit | Scripts | Postman | Provider Validation Scope","2026-07-02","passed","2026-07-02","","getSelectedProviderPlans","",""
"","4","ignores missing stale reports before spawning Newman","Unit | Scripts | Postman | Newman Runner","2026-07-02","passed","2026-07-02","","","",""
"","61","rejects Azure credentials without an endpoint","Unit | Utils | Validate Env Vars","2026-07-02","passed","2026-07-02","","","",""
"","27","rejects unsupported scope values","Unit | Scripts | Postman | Provider Validation Scope","2026-07-02","passed","2026-07-02","","normalizeProviderScope","",""
"","2","uses a fetched data url immediately for localhost images","Unit | Services | OpenAI Compatible Vision Describer Service","2026-07-02","passed","2026-07-02","","","",""
"","2","forwards a validation error for an unknown model","Unit | Controllers | Description Controller","2026-07-02","passed","2026-07-02","","DescriptionController.describePage","",""
"","47","creates the request logger from the app logger child with standard serializers","Unit | Infrastructure | Logger","2026-07-02","passed","2026-07-02","","","",""
"","94","rejects a negative TRUST_PROXY_HOPS override","Unit | Utils | Validate Env Vars","2026-07-02","passed","2026-07-02","","","",""
"","2","references the async job schemas from the description endpoints","Unit | Config | Swagger","2026-07-02","passed","2026-07-02","","response contract references","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","ollama provider adapter contract","",""
"","2","skips image-specific provider failures during page descriptions","Unit | Services | Page Description Service","2026-07-02","passed","2026-07-02","","","",""
"","2","detects configuration and validates missing api keys for dependent overrides","Unit | Providers | Definitions | Build OpenAI Compatible Provider","2026-07-02","passed","2026-07-02","","","",""
"","2","escalates shutdown failures to exit code 1","Unit | Server | Server Functions","2026-07-02","passed","2026-07-02","","","",""
"","184","exposes git helpers for failure-tolerant checks","Integration | Scripts | GitHub | Sync Pages State Branch","2026-07-02","passed","2026-07-02","","","",""
"","6","passes every policy rule","Unit | Scripts | Postman | Collection Lint","2026-07-02","passed","2026-07-02","","committed collection","",""
"","1","returns true for a valid https URL","Unit | URL Validator","2026-07-02","passed","2026-07-02","","","",""
"","116","fails fixed-port mode fast with diagnostics when a port is in use","Integration | Scripts | Postman | Harness Port & Report Isolation","2026-07-02","passed","2026-07-02","","","",""
"","8","supports canceling replicate predictions","Unit | Scripts | Postman Fixture Server","2026-07-02","passed","2026-07-02","","","",""
"","1","surfaces GitHub API dispatch failures","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-02","passed","2026-07-02","","","",""
"","2","publishes reusable bearer and API-key security schemes","Unit | Config | Swagger","2026-07-02","passed","2026-07-02","","security and public endpoints","",""
"","2","skips invalid image URLs that cannot be resolved","Unit | Services | Scraper Service","2026-07-02","passed","2026-07-02","","ScraperService.extractImageSources","",""
"","1","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","ollama provider adapter contract","",""
"","1","marks image-source download failures as skippable","Unit | Services | Ollama Describer Service","2026-07-02","passed","2026-07-02","","","",""
"","1","rejects malformed forwarded host headers instead of constructing a redirect target","Unit | Middleware | Request Filter","2026-07-02","passed","2026-07-02","","","",""
"","1","blocks private or special-use address ::1","Unit | Infrastructure | Outbound URL Policy","2026-07-02","passed","2026-07-02","","","",""
"","1","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","azure provider adapter contract","",""
"","1","nests every per-run artifact directory under the run directory","Unit | Scripts | Postman | Run Layout","2026-07-02","passed","2026-07-02","","","",""
"","4","retries retryable upstream errors before succeeding","Unit | Services | OpenAI Compatible Vision Describer Service","2026-07-02","passed","2026-07-02","","","",""
"","2","detects exact status-code headers on request items","Unit | Scripts | Postman | Collection Utils","2026-07-02","passed","2026-07-02","","","",""
"","2","propagates errors from the HTTP client","Unit | Services | Azure Describer Service","2026-07-02","passed","2026-07-02","","","",""
"","10","throws a helpful error when production credentials are missing","Unit | Infrastructure | Load TLS Credentials","2026-07-02","passed","2026-07-02","","","",""
"","2","ignores additive changes (new paths, operations, responses, optional fields)","Unit | Scripts | OpenAPI | Contract Diff","2026-07-02","passed","2026-07-02","","diffPublicContract","",""
"","2","treats a Replicate token as a configured provider when resolving auto","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-07-02","passed","2026-07-02","","resolveScopeFromEnv","",""
"","30","returns 202 and eventually exposes a terminal failed page job when a replicate image job fails","Integration | Async Page Description Jobs","2026-07-02","passed","2026-07-02","","","",""
"","1","accepts unique, trimmed request names within a folder","Unit | Scripts | Postman | Collection Lint","2026-07-02","passed","2026-07-02","","lintRequestNames","",""
"","1","requires both azure endpoint and credential","Unit | Scripts | Postman | Provider Validation Scope","2026-07-02","passed","2026-07-02","","detectAvailableProviders","",""
"","1","persists deploy-production history on production pushes","Unit | Allure History Policy","2026-07-02","passed","2026-07-02","","","",""
"","89","Ping","alt-text-generator API Contract Harness","2026-07-02","passed","2026-07-02","","00 Core Smoke","",""
"","2","keeps the promotion workflow hardcoded checks aligned with the policy","Unit | Scripts | GitHub | Required Check Policy","2026-07-02","passed","2026-07-02","","","",""
"","1","fails when added runtime dependencies introduce matching vulnerabilities","Unit | Scripts | GitHub | Review Dependencies","2026-07-02","passed","2026-07-02","","reviewDependencies","",""
"","1","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","replicate provider adapter contract","",""
"","4","surfaces stale-report cleanup failures that are not missing-file errors","Unit | Scripts | Postman | Newman Runner","2026-07-02","passed","2026-07-02","","","",""
"","0","returns a no-op provider for in-memory rate limiting","Unit | Infrastructure | Rate Limit Store","2026-07-02","passed","2026-07-02","","","",""
"","2","protects non-health endpoints with both schemes","Unit | Config | Swagger","2026-07-02","passed","2026-07-02","","security and public endpoints","",""
"","1","keeps the production ruleset policy within the main branch policy","Unit | Scripts | GitHub | Required Check Policy","2026-07-02","passed","2026-07-02","","","",""
"","1","throws when request items are missing a specific status expectation","Unit | Scripts | Postman | Collection Utils","2026-07-02","passed","2026-07-02","","","",""
"","3","extends the timeout for the script/git integration lane","Unit | Jest Lane Configs","2026-07-02","passed","2026-07-02","","","",""
"","2","forwards a validation error when url is invalid","Unit | Controllers | Description Controller","2026-07-02","passed","2026-07-02","","DescriptionController.describePage","",""
"","13","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","replicate provider adapter contract","",""
"","7","normalizes content types and preserves existing buffers","Unit | Providers | Shared | Fetch Image Asset","2026-07-02","passed","2026-07-02","","","",""
"","31","Swagger UI","alt-text-generator API Contract Harness","2026-07-02","passed","2026-07-02","","00 Core Smoke","",""
"","5","validates provider-specific env rules and exposes provider-validation metadata","Unit | Config | Provider Catalog","2026-07-02","passed","2026-07-02","","","",""
"","30","Protected scraper accepts Bearer token","alt-text-generator API Contract Harness","2026-07-02","passed","2026-07-02","","08 API Auth Contract","",""
"","57","creates outbound clients that use the configured CA bundle","Unit | Infrastructure | Outbound Trust","2026-07-02","passed","2026-07-02","","","",""
"","20","rejects unsupported protocols and embedded credentials","Unit | Infrastructure | Outbound URL Policy","2026-07-02","passed","2026-07-02","","","",""
"","1","uses a local redis-server binary when no URL is configured","Unit | Redis Test Server Helper","2026-07-02","passed","2026-07-02","","","",""
"","14","rejects missing required CLI arguments","Unit | Allure History Artifact Packaging","2026-07-02","passed","2026-07-02","","","",""
"","6","lets one runner claim a shared job and blocks the competing runner","Unit | Services | Page Description Job Concurrency","2026-07-02","passed","2026-07-02","","","",""
"","2","requires the GitHub token","Unit | Scripts | GitHub | Review Dependencies","2026-07-02","passed","2026-07-02","","reviewDependencies","",""
"","3","deploys the production branch web service","Unit | Render Deploy Config","2026-07-02","passed","2026-07-02","","","",""
"","36","throws on unknown arguments and a missing --collection value","Unit | Scripts | Postman | Collection Lint","2026-07-02","passed","2026-07-02","","parseArgs","",""
"","6","accepts X-API-Key authentication on protected endpoints","Integration | API","2026-07-02","passed","2026-07-02","","API access control","",""
"","1","parses provider override states from yaml","Unit | Config | Provider Overrides","2026-07-02","passed","2026-07-02","","","",""
"","1","encodes raw GitHub paths without altering path separators","Unit | Scripts | Postman | Provider Validation Public Fixtures","2026-07-02","passed","2026-07-02","","","",""
"","1","treats blank deploy validation tokens as missing when auth is enabled","Unit | Scripts | Run Postman Deploy","2026-07-02","passed","2026-07-02","","resolveProductionDeployAuthConfig","",""
"","2","creates a runtime describer and prefers an injected provider client","Unit | Providers | Definitions | Build OpenAI Compatible Provider","2026-07-02","passed","2026-07-02","","","",""
"","3","accepts two-digit, unique, ascending folder prefixes","Unit | Scripts | Postman | Collection Lint","2026-07-02","passed","2026-07-02","","lintFolderNames","",""
"","2","expands all using only configured provider plans","Unit | Scripts | Postman | Provider Validation Scope","2026-07-02","passed","2026-07-02","","getSelectedProviderPlans","",""
"","1","returns undefined when no upstream details are available","Unit | Utils | Get Upstream Error Summary","2026-07-02","passed","2026-07-02","","","",""
"","1","initializes a Redis-backed store and wires client errors to the logger","Unit | Infrastructure | Description Job Store","2026-07-02","passed","2026-07-02","","","",""
"","2","routes fatal exceptions through the active shutdown handler","Unit | Server | Register Fatal Handlers","2026-07-02","passed","2026-07-02","","","",""
"","7","recognizes localhost and RFC1918 addresses","Unit | Scripts | Run Postman Live","2026-07-02","passed","2026-07-02","","isPrivateHostname","",""
"","19","exposes only the development server outside production","Unit | Config | Swagger","2026-07-02","passed","2026-07-02","","server URLs","",""
"","14","returns description and imageUrl on success","Unit | Services | Replicate Describer Service","2026-07-02","passed","2026-07-02","","","",""
"","1","defaults to the committed artifact","Unit | Scripts | OpenAPI | Validate Spec","2026-07-02","passed","2026-07-02","","parseArgs","",""
"","1","renders a fixture page with both provider validation assets","provider validation fixtures","2026-07-02","passed","2026-07-02","","","",""
"","1","targets the production api-docs page for deploy scraper verification","Unit | Scripts | Run Postman Deploy","2026-07-02","passed","2026-07-02","","buildDeployEnvVars","",""
"","1","derives stable JSON and JUnit report paths from the run label","Unit | Postman Harness Reporting","2026-07-02","passed","2026-07-02","","","",""
"","1","adds the Allure reporter when a results directory is configured","Unit | Scripts | Run Postman Deploy","2026-07-02","passed","2026-07-02","","buildDeployNewmanArgs","",""
"","23","fails fast when Redis mode is selected without a Redis URL","Unit | Infrastructure | Rate Limit Store","2026-07-02","passed","2026-07-02","","","",""
"","2","returns a completed result when an async provider finishes within the wait window","Unit | Services | Description Job Service","2026-07-02","passed","2026-07-02","","","",""
"","9","reports missing failures and collection-summary issues when the JSON report is still parseable","Unit | Scripts | Postman | Newman Runner","2026-07-02","passed","2026-07-02","","","",""
"","3","surfaces every occupied port as a conflict in the preflight diagnosis","Unit | Scripts | Postman | Port Allocator","2026-07-02","passed","2026-07-02","","","",""
"","8","keeps the standard node environment when Allure is disabled","Unit | Jest Configuration","2026-07-02","passed","2026-07-02","","","",""
"","10","throws a clear error when the configured CA bundle file does not exist","Unit | Infrastructure | Outbound Trust","2026-07-02","passed","2026-07-02","","","",""
"","1","isImage(https://example.com/photo.jpeg) === true","Unit | Services | Scraper Service","2026-07-02","passed","2026-07-02","","ScraperService.isImage","",""
"","2","switches to the Allure test environment when a results dir is provided","Unit | Jest Configuration","2026-07-02","passed","2026-07-02","","","",""
"","13","parses CLI arguments","Unit | Scripts | Docs | Validate Docs","2026-07-02","passed","2026-07-02","","","",""
"","24","rejects unsupported CLI arguments","Unit | Scripts | GitHub | Write Newman Summary","2026-07-02","passed","2026-07-02","","","",""
"","1","is idempotent","Unit | Scripts | OpenAPI | Freshness Check","2026-07-02","passed","2026-07-02","","canonicalizeSpec","",""
"","6","rejects invalid repository slugs","Unit | Scripts | Postman | Provider Validation Public Fixtures","2026-07-02","passed","2026-07-02","","","",""
"","1","isImage(https://example.com/photo.gif) === true","Unit | Services | Scraper Service","2026-07-02","passed","2026-07-02","","ScraperService.isImage","",""
"","10","continues to rate limit normal API traffic","Integration | API","2026-07-02","passed","2026-07-02","","rate limiting","",""
"","4","reuses persisted description jobs while building the page result","Unit | Services | Page Description Job Service","2026-07-02","passed","2026-07-02","","","",""
"","88","rejects OpenAI overrides without an API key","Unit | Utils | Validate Env Vars","2026-07-02","passed","2026-07-02","","","",""
"","3","exits the primary when the crash budget is exhausted","Unit | Server | Cluster Manager","2026-07-02","passed","2026-07-02","","","",""
"","1","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-07-02","passed","2026-07-02","","ollama provider adapter contract","",""
"","1","resolves relative image paths to absolute URLs","Unit | Services | Scraper Service","2026-07-02","passed","2026-07-02","","ScraperService.extractImageSources","",""
"","1","prefers azure in auto mode when both providers are available","Unit | Scripts | Postman | Provider Validation Scope","2026-07-02","passed","2026-07-02","","resolveProviderScope","",""
"","33","Root Service Index","alt-text-generator API Contract Harness","2026-07-02","passed","2026-07-02","","00 Core Smoke","",""
"","1","returns no GitHub Pages URL for malformed repository identifiers","Unit | Allure History Policy","2026-07-02","passed","2026-07-02","","","",""
"","25","Describe fixture image A","alt-text-generator API Contract Harness","2026-07-02","passed","2026-07-02","","20 Single Description (Azure Stub)","",""
"","1","flags a removed path","Unit | Scripts | OpenAPI | Contract Diff","2026-07-02","passed","2026-07-02","","diffPublicContract","",""
"","3","waits for async-capable provider jobs when describing a page in async mode","Unit | Services | Page Description Service","2026-07-02","passed","2026-07-02","","","",""
