"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","resolves and trims the Allure results directory from the environment","Unit | Postman Harness Reporting","2026-06-02","passed","2026-06-02","","","",""
"","10","returns description and imageUrl on success","Unit | Services | Replicate Describer Service","2026-06-02","passed","2026-06-02","","","",""
"","0","isImage(https://example.com/noextension) === false","Unit | Services | Scraper Service","2026-06-02","passed","2026-06-02","","ScraperService.isImage","",""
"","2","does not allow private addresses on unlisted ports","Unit | Infrastructure | Outbound URL Policy","2026-06-02","passed","2026-06-02","","","",""
"","1","forwards a validation error for an invalid URL","Unit | Controllers | Scraper Controller","2026-06-02","passed","2026-06-02","","","",""
"","1","starts clustered mode only from the primary process","Unit | Server | Runtime Bootstrap","2026-06-02","passed","2026-06-02","","","",""
"","3","does not register replicate when the Replicate token is missing","Unit | Application Composition","2026-06-02","passed","2026-06-02","","","",""
"","2","starts single-process runtime when worker count is one","Unit | Server | Runtime Bootstrap","2026-06-02","passed","2026-06-02","","","",""
"","2","rejects workflow run lookup without GitHub context","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-02","passed","2026-06-02","","","",""
"","1","encodes raw GitHub paths without altering path separators","Unit | Scripts | Postman | Provider Validation Public Fixtures","2026-06-02","passed","2026-06-02","","","",""
"","39","uses inline PEM values when they are provided","Unit | Infrastructure | Load TLS Credentials","2026-06-02","passed","2026-06-02","","","",""
"","1","allows explicitly configured host and port pairs without DNS resolution","Unit | Infrastructure | Outbound URL Policy","2026-06-02","passed","2026-06-02","","","",""
"","2","allows public DNS records","Unit | Infrastructure | Outbound URL Policy","2026-06-02","passed","2026-06-02","","","",""
"","113","rejects an Azure endpoint without credentials","Unit | Utils | Validate Env Vars","2026-06-02","passed","2026-06-02","","","",""
"","2","pins release validation workflows to Hugging Face, OpenAI, and Together","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","package and workflow wiring","",""
"","1","looks up workflow_dispatch source context from the GitHub API","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-02","passed","2026-06-02","","","",""
"","3","connects Redis-backed providers, creates scoped stores, and closes the client","Unit | Infrastructure | Rate Limit Store","2026-06-02","passed","2026-06-02","","","",""
"","45","rejects missing required CLI arguments","Unit | Allure History Artifact Restore","2026-06-02","passed","2026-06-02","","","",""
"","1","applies live-only Replicate polling overrides in live mode","Unit | Scripts | Postman | Provider Validation Scope","2026-06-02","passed","2026-06-02","","getSelectedProviderPlans","",""
"","3","blocks private or special-use address fc00::1","Unit | Infrastructure | Outbound URL Policy","2026-06-02","passed","2026-06-02","","","",""
"","1","marks image-source download failures as skippable for page descriptions","Unit | Services | Azure Describer Service","2026-06-02","passed","2026-06-02","","","",""
"","0","runs protected deploy verification without a token when auth is disabled","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","resolveProductionDeployAuthConfig","",""
"","0","uses the configured scope when the manual input is auto","Unit | Scripts | Postman | Provider Validation Scope","2026-06-02","passed","2026-06-02","","resolveProviderScope","",""
"","1","exits immediately when no shutdown handler is available","Unit | Server | Register Fatal Handlers","2026-06-02","passed","2026-06-02","","","",""
"","1","does not mark Azure auth failures as skippable","Unit | Services | Azure Describer Service","2026-06-02","passed","2026-06-02","","","",""
"","436","creates a signed JWT with the expected issuer and validity window","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-06-02","passed","2026-06-02","","buildAppJwt","",""
"","1","treats 404 history files as missing instead of failing the build","Unit | Allure History Fetcher","2026-06-02","passed","2026-06-02","","","",""
"","2","shuts down the primary on SIGTERM without scheduling restarts","Unit | Server | Cluster Manager","2026-06-02","passed","2026-06-02","","","",""
"","1","prefers azure in auto mode when both providers are available","Unit | Scripts | Postman | Provider Validation Scope","2026-06-02","passed","2026-06-02","","resolveProviderScope","",""
"","1","runs protected deploy verification when auth is enabled with a token","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","resolveProductionDeployAuthConfig","",""
"","0","forces the local harness app servers to ignore repo-level provider overrides","Unit | Postman Harness Reporting","2026-06-02","passed","2026-06-02","","","",""
"","12","returns 500 on scraper failure","Integration | API","2026-06-02","passed","2026-06-02","","GET /api/scraper/images","",""
"","2","keeps the deploy JSON and JUnit reporters by default","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","buildDeployNewmanArgs","",""
"","2","does not register azure when provider overrides disable it","Unit | Application Composition","2026-06-02","passed","2026-06-02","","","",""
"","35","Missing image returns 500","alt-text-generator API Contract Harness","2026-06-02","passed","2026-06-02","","20 Single Description (Azure Stub)","",""
"","21","returns a completed page result when the async page job finishes within the wait window","Unit | Services | Page Description Job Service","2026-06-02","passed","2026-06-02","","","",""
"","1","returns empty array when no models registered","Unit | Services | Image Describer Factory","2026-06-02","passed","2026-06-02","","","",""
"","2","registers only azure when Replicate is not configured","Unit | Application Composition","2026-06-02","passed","2026-06-02","","","",""
"","2","returns undefined values when no CA bundle is configured","Unit | Infrastructure | Outbound Trust","2026-06-02","passed","2026-06-02","","","",""
"","1","isImage(https://example.com/photo.png) === true","Unit | Services | Scraper Service","2026-06-02","passed","2026-06-02","","ScraperService.isImage","",""
"","16","supports canceling replicate predictions","Unit | Scripts | Postman Fixture Server","2026-06-02","passed","2026-06-02","","","",""
"","1","builds API URLs relative to the configured GitHub API base","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-06-02","passed","2026-06-02","","","",""
"","3","builds environment properties from the current runtime and CI env","Unit | Allure Metadata Writer","2026-06-02","passed","2026-06-02","","","",""
"","8","prints grouped diagnostics and rejects with the report path when the Newman command fails","Unit | Scripts | Postman | Newman Runner","2026-06-02","passed","2026-06-02","","","",""
"","1","lists request items across nested folders","Unit | Scripts | Postman | Collection Utils","2026-06-02","passed","2026-06-02","","","",""
"","2","converts the 404 fallback into a not-found ApiError","Unit | Middleware | Error Handler","2026-06-02","passed","2026-06-02","","","",""
"","1","writes markdown lines to the summary file","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-06-02","passed","2026-06-02","","appendSummary","",""
"","81","rejects Azure credentials without an endpoint","Unit | Utils | Validate Env Vars","2026-06-02","passed","2026-06-02","","","",""
"","1","blocks private or special-use address 169.254.169.254","Unit | Infrastructure | Outbound URL Policy","2026-06-02","passed","2026-06-02","","","",""
"","90","Bare /api redirects to /api/v1/","alt-text-generator API Contract Harness","2026-06-02","passed","2026-06-02","","05 Routing & Redirects","",""
"","1","realigns when both branches diverge but production must track main exactly","Unit | Scripts | GitHub | Promote To Production","2026-06-02","passed","2026-06-02","","derivePromotionPlan","",""
"","2","times out with the last rollout issues when the deploy never stabilizes","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","waitForStableDeploy","",""
"","6","normalizes safe publish paths and rejects traversal","Unit | Scripts | GitHub | Compose Pages Site","2026-06-02","passed","2026-06-02","","","",""
"","2","forwards a validation error when model is missing","Unit | Controllers | Description Controller","2026-06-02","passed","2026-06-02","","DescriptionController.describe","",""
"","1","blocks private or special-use address 172.16.1.1","Unit | Infrastructure | Outbound URL Policy","2026-06-02","passed","2026-06-02","","","",""
"","1","parses the supported base-url flag","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","parseArgs","",""
"","3","reuses persisted description jobs while building the page result","Unit | Services | Page Description Job Service","2026-06-02","passed","2026-06-02","","","",""
"","102","rejects a negative TRUST_PROXY_HOPS override","Unit | Utils | Validate Env Vars","2026-06-02","passed","2026-06-02","","","",""
"","2","parses JSON bodies when the response is JSON","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","requestDeployProbe","",""
"","4","returns 400 when url is missing","Integration | API","2026-06-02","passed","2026-06-02","","GET /api/accessibility/descriptions","",""
"","35","fails the page job when a dependent description job fails or disappears","Unit | Services | Page Description Job Service","2026-06-02","passed","2026-06-02","","","",""
"","2","forwards a validation error for an invalid image_source URL","Unit | Controllers | Description Controller","2026-06-02","passed","2026-06-02","","DescriptionController.describe","",""
"","95","returns 202, settles the page job, and serves cached results on repeat replicate requests","Integration | Async Page Description Jobs","2026-06-02","passed","2026-06-02","","","",""
"","1","fetches workflow run details from the GitHub API","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-02","passed","2026-06-02","","","",""
"","21","rejects unsupported flags","Unit | Scripts | GitHub | Promote To Production","2026-06-02","passed","2026-06-02","","parseArgs","",""
"","1","blocks private or special-use address 10.0.0.5","Unit | Infrastructure | Outbound URL Policy","2026-06-02","passed","2026-06-02","","","",""
"","3","propagates errors from the Replicate client","Unit | Services | Replicate Describer Service","2026-06-02","passed","2026-06-02","","","",""
"","37","Unversioned single description alias","alt-text-generator API Contract Harness","2026-06-02","passed","2026-06-02","","07 Route Aliases","",""
"","2","forwards a validation error when url is invalid","Unit | Controllers | Description Controller","2026-06-02","passed","2026-06-02","","DescriptionController.describePage","",""
"","4","returns a cached completed result without creating a new provider job","Unit | Services | Description Job Service","2026-06-02","passed","2026-06-02","","","",""
"","3","supports equals syntax and rejects malformed arguments","Unit | Scripts | GitHub | Sync Pages State Branch","2026-06-02","passed","2026-06-02","","","",""
"","1","disables history persistence for fork pull requests","Unit | Allure History Policy","2026-06-02","passed","2026-06-02","","","",""
"","1","rejects workflow_dispatch runs without a resolvable source workflow run ID","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-02","passed","2026-06-02","","","",""
"","43","accepts provider-validation data-url payloads above the express default json limit","Unit | Scripts | Postman Fixture Server","2026-06-02","passed","2026-06-02","","","",""
"","1","supports a future unit-local Redis topology behind an explicit flag","Unit | Config | Rate Limit Store","2026-06-02","passed","2026-06-02","","","",""
"","1","normalizes unexpected errors into a generic internal response","Unit | Middleware | Error Handler","2026-06-02","passed","2026-06-02","","","",""
"","2","expires in-memory jobs on read and clears state on close","Unit | Infrastructure | Description Job Store","2026-06-02","passed","2026-06-02","","","",""
"","8","responds with a stable public service index","Integration | API","2026-06-02","passed","2026-06-02","","GET /","",""
"","33","parses supported CLI arguments","Unit | Scripts | GitHub | Review Dependencies","2026-06-02","passed","2026-06-02","","parseArgs","",""
"","15","reads the GitHub event payload from disk","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-02","passed","2026-06-02","","","",""
"","1","fails when an image fixture returns the wrong content type","Unit | Scripts | Postman | Provider Validation Fixture Probe","2026-06-02","passed","2026-06-02","","","",""
"","78","rejects startup when no provider is configured","Unit | Utils | Validate Env Vars","2026-06-02","passed","2026-06-02","","","",""
"","1","escalates shutdown failures to exit code 1","Unit | Server | Server Functions","2026-06-02","passed","2026-06-02","","","",""
"","42","redacts sensitive request and response headers before logging","Unit | Infrastructure | Logger","2026-06-02","passed","2026-06-02","","","",""
"","1","appends key-value outputs to the configured file","Unit | Scripts | GitHub | Parse Security Audit Report","2026-06-02","passed","2026-06-02","","appendOutput","",""
"","1","prefers the explicit description-job Redis URL and normalizes the prefix","Unit | Config | Description Job Store","2026-06-02","passed","2026-06-02","","","",""
"","1","extracts nested output and data payloads","Unit | Providers | Shared | Extract Caption Text","2026-06-02","passed","2026-06-02","","","",""
"","1","includes optional PR, Newman mode, and base URL fields when present","Unit | Allure History Artifact Packaging","2026-06-02","passed","2026-06-02","","","",""
"","1","filters unsupported svg image sources for page descriptions","Unit | Services | OpenAI Compatible Vision Describer Service","2026-06-02","passed","2026-06-02","","","",""
"","35","sanitizes serialized errors before they reach the logger output","Unit | Infrastructure | Logger","2026-06-02","passed","2026-06-02","","","",""
"","2","redirects forwarded HTTP requests using the validated forwarded host","Unit | Middleware | Request Filter","2026-06-02","passed","2026-06-02","","","",""
"","23","limits concurrent provider calls while preserving output order","Unit | Services | Page Description Service","2026-06-02","passed","2026-06-02","","","",""
"","1","invokes postman:post-deploy from the post-deploy workflow","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","package and workflow wiring","",""
"","6","rejects protected endpoints without authentication","Integration | API","2026-06-02","passed","2026-06-02","","API access control","",""
"","2","wraps store operations so request-time store errors fail open","Unit | Infrastructure | Rate Limit Store","2026-06-02","passed","2026-06-02","","","",""
"","7","rejects invalid repository slugs","Unit | Scripts | Postman | Provider Validation Public Fixtures","2026-06-02","passed","2026-06-02","","","",""
"","24","fails fast when Redis mode is selected without a Redis URL","Unit | Infrastructure | Description Job Store","2026-06-02","passed","2026-06-02","","","",""
"","1","builds a fallback summary when no Newman reports are present","Unit | Scripts | GitHub | Write Newman Summary","2026-06-02","passed","2026-06-02","","","",""
"","88","accepts an Ollama-only provider configuration","Unit | Utils | Validate Env Vars","2026-06-02","passed","2026-06-02","","","",""
"","0","returns undefined when no upstream details are available","Unit | Utils | Get Upstream Error Summary","2026-06-02","passed","2026-06-02","","","",""
"","1","recognizes protected-branch ref update rejections","Unit | Scripts | GitHub | Promote To Production","2026-06-02","passed","2026-06-02","","isProtectedBranchRefUpdateError","",""
"","1","skips protected deploy verification when auth is enabled without a token","Unit | Scripts | Run Postman Deploy","2026-06-02","passed","2026-06-02","","resolveProductionDeployAuthConfig","",""
"","40","forwards a validation error when image_source is missing","Unit | Controllers | Description Controller","2026-06-02","passed","2026-06-02","","DescriptionController.describe","",""
"","4","selects the newest eligible artifact and excludes the current run","Unit | Allure History Artifact Restore","2026-06-02","passed","2026-06-02","","","",""
"","2","maps generic providers to the shared neutral folder with production env vars","Unit | Scripts | Postman | Provider Validation Scope","2026-06-02","passed","2026-06-02","","getSelectedProviderPlans","",""
"","7","redirects proxy-forwarded HTTP traffic to HTTPS","Integration | API","2026-06-02","passed","2026-06-02","","request filter","",""
"","2","does not register replicate when Replicate is explicitly disabled","Unit | Application Composition","2026-06-02","passed","2026-06-02","","","",""
"","92","Ping","alt-text-generator API Contract Harness","2026-06-02","passed","2026-06-02","","00 Core Smoke","",""
"","11","warns and continues when a history file is invalid","Unit | Allure History Fetcher","2026-06-02","passed","2026-06-02","","","",""
"","2","uses provider-validation budgets only for provider-validation runs","Unit | Postman Harness Reporting","2026-06-02","passed","2026-06-02","","","",""
"","3","forwards a validation error when url is missing","Unit | Controllers | Description Controller","2026-06-02","passed","2026-06-02","","DescriptionController.describePage","",""
"","2","uses the canonical production base URL by default","Unit | Scripts | Run Postman Live","2026-06-02","passed","2026-06-02","","parseArgs","",""
"","4","accepts Bearer authentication on protected endpoints","Integration | API","2026-06-02","passed","2026-06-02","","API access control","",""
"","1","falls back to synchronous image descriptions when async mode is requested for a sync provider","Unit | Services | Page Description Service","2026-06-02","passed","2026-06-02","","","",""
"","2","accepts HTML fixture pages served as text/plain when the body is valid HTML","Unit | Scripts | Postman | Provider Validation Fixture Probe","2026-06-02","passed","2026-06-02","","","",""
