"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","throws a helpful error when a configured certificate path is invalid","Unit | Infrastructure | Load TLS Credentials","2026-06-23","passed","2026-06-23","","","",""
"","1","flags a JSON response body without a schema","Unit | Scripts | OpenAPI | Validate Spec","2026-06-23","passed","2026-06-23","","validateOperationResponses","",""
"","1","supports chained registration","Unit | Services | Image Describer Factory","2026-06-23","passed","2026-06-23","","","",""
"","1","marks explicit Redis integration runs as required locally","Unit | Redis Test Server Helper","2026-06-23","passed","2026-06-23","","","",""
"","8","throws a helpful error when production credentials are missing","Unit | Infrastructure | Load TLS Credentials","2026-06-23","passed","2026-06-23","","","",""
"","0","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","together provider adapter contract","",""
"","1","prefers GitHub repository context when it is available","Unit | Scripts | Postman | Provider Validation Public Fixtures","2026-06-23","passed","2026-06-23","","","",""
"","2","uses postman:post-deploy as the canonical npm command","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","package and workflow wiring","",""
"","2","registers every supported provider definition in the fast contract matrix","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","","",""
"","1","returns a pending job when the provider does not finish within the wait window","Unit | Services | Description Job Service","2026-06-23","passed","2026-06-23","","","",""
"","1","builds a manifest with stream-specific metadata","Unit | Allure History Artifact Packaging","2026-06-23","passed","2026-06-23","","","",""
"","1","detects replicate and azure independently","Unit | Scripts | Postman | Provider Validation Scope","2026-06-23","passed","2026-06-23","","detectAvailableProviders","",""
"","3","discovers reports nested in a per-run directory while skipping metadata folders","Unit | Scripts | Postman | Newman Summary Discovery","2026-06-23","passed","2026-06-23","","","",""
"","1","returns a pending job response for async providers","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.describe","",""
"","0","formats a no-failures summary with an explicit none marker","Unit | Scripts | GitHub | Write Newman Summary","2026-06-23","passed","2026-06-23","","","",""
"","11","tolerates a spec with no components","Unit | Scripts | OpenAPI | Freshness Check","2026-06-23","passed","2026-06-23","","summarizeDrift","",""
"","1","writes markdown lines to the summary file","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-06-23","passed","2026-06-23","","appendSummary","",""
"","12","falls back to the default loggers and replicate client","Unit | Application Composition","2026-06-23","passed","2026-06-23","","","",""
"","1","redirects forwarded HTTP requests using the validated forwarded host","Unit | Middleware | Request Filter","2026-06-23","passed","2026-06-23","","","",""
"","19","fails fast when Redis mode is selected without a Redis URL","Unit | Infrastructure | Rate Limit Store","2026-06-23","passed","2026-06-23","","","",""
"","1","falls back to request names when collection ids are unavailable","Unit | Scripts | GitHub | Write Newman Summary","2026-06-23","passed","2026-06-23","","","",""
"","56","returns 202, settles the page job, and serves cached results on repeat replicate requests","Integration | Async Page Description Jobs","2026-06-23","passed","2026-06-23","","","",""
"","3","writes source-run fields to GitHub outputs","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-23","passed","2026-06-23","","","",""
"","2","defaults to auto mode with in-memory storage when no Redis URL is configured","Unit | Config | Rate Limit Store","2026-06-23","passed","2026-06-23","","","",""
"","1","flags an operation with no responses","Unit | Scripts | OpenAPI | Validate Spec","2026-06-23","passed","2026-06-23","","validateOperationResponses","",""
"","10","rejects unsupported and incomplete arguments","Unit | Scripts | GitHub | Parse Security Audit Report","2026-06-23","passed","2026-06-23","","parseArgs","",""
"","2","keeps production coverage scoped away from test helpers","Unit | Jest Lane Configs","2026-06-23","passed","2026-06-23","","","",""
"","36","allows auth tokens to stay configured while auth is explicitly disabled","Unit | Config | Index","2026-06-23","passed","2026-06-23","","","",""
"","1","parses write-pages-metadata CLI arguments","Unit | Scripts | GitHub | Page Metadata","2026-06-23","passed","2026-06-23","","","",""
"","2","reads string and object URL shapes","Unit | Scripts | Postman | Collection Lint","2026-06-23","passed","2026-06-23","","getRequestUrl","",""
"","1","starts clustered mode only from the primary process","Unit | Server | Runtime Bootstrap","2026-06-23","passed","2026-06-23","","","",""
"","1","surfaces GitHub API dispatch failures","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-06-23","passed","2026-06-23","","","",""
"","1","targets the production api-docs page for deploy scraper verification","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","buildDeployEnvVars","",""
"","1","prefers azure in auto mode when both providers are available","Unit | Scripts | Postman | Provider Validation Scope","2026-06-23","passed","2026-06-23","","resolveProviderScope","",""
"","3","parses supported CLI arguments","Unit | Scripts | GitHub | Compose Pages Site","2026-06-23","passed","2026-06-23","","","",""
"","5","warns and continues when a history file is invalid","Unit | Allure History Fetcher","2026-06-23","passed","2026-06-23","","","",""
"","1","does not mark Azure auth failures as skippable","Unit | Services | Azure Describer Service","2026-06-23","passed","2026-06-23","","","",""
"","4","redirects direct HTTP requests to HTTPS using the validated host header","Unit | Middleware | Request Filter","2026-06-23","passed","2026-06-23","","","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","huggingface provider adapter contract","",""
"","1","flags a private-network host token","Unit | Scripts | Postman | Collection Lint","2026-06-23","passed","2026-06-23","","lintForbiddenUrls","",""
"","124","fails fixed-port mode fast with diagnostics when a port is in use","Integration | Scripts | Postman | Harness Port & Report Isolation","2026-06-23","passed","2026-06-23","","","",""
"","2","accepts reachable image and page fixtures","Unit | Scripts | Postman | Provider Validation Fixture Probe","2026-06-23","passed","2026-06-23","","","",""
"","1","skips protected deploy verification when auth is enabled without a token","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","resolveProductionDeployAuthConfig","",""
"","1","defaults to no explicit base and the committed artifact","Unit | Scripts | OpenAPI | Contract Diff","2026-06-23","passed","2026-06-23","","parseArgs","",""
"","0","respects provider overrides when a configured provider is disabled","Unit | Scripts | Postman | Provider Validation Scope","2026-06-23","passed","2026-06-23","","detectAvailableProviders","",""
"","2","fetches and validates a history file","Unit | Allure History Fetcher","2026-06-23","passed","2026-06-23","","","",""
"","1","keeps an explicit ALLURE_RESULTS_DIR for cross-run aggregation","Unit | Scripts | Postman | Run Layout","2026-06-23","passed","2026-06-23","","","",""
"","0","returns null when no caption-like text is present","Unit | Providers | Shared | Extract Caption Text","2026-06-23","passed","2026-06-23","","","",""
"","18","copies the latest valid history artifact into the results directory","Unit | Allure History Artifact Restore","2026-06-23","passed","2026-06-23","","","",""
"","201","creates an installation token from the configured GitHub App secret","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-06-23","passed","2026-06-23","","createGitHubAppInstallationToken","",""
"","1","sanitizes an explicit run id and otherwise builds a collision-resistant one","Unit | Scripts | Postman | Run Layout","2026-06-23","passed","2026-06-23","","","",""
"","10","documents local Redis integration discovery through the pinned Docker profile","Unit | Jest Lane Configs","2026-06-23","passed","2026-06-23","","","",""
"","16","sends a chat completion request with the remote image url","Unit | Services | OpenAI Compatible Vision Describer Service","2026-06-23","passed","2026-06-23","","","",""
"","1","does not persist branch CI history on production pushes","Unit | Allure History Policy","2026-06-23","passed","2026-06-23","","","",""
"","1","ignores 2xx/3xx requests","Unit | Scripts | Postman | Collection Lint","2026-06-23","passed","2026-06-23","","lintErrorContract","",""
"","3","stores Redis jobs with ttl, deletes expired payloads, and closes open clients","Unit | Infrastructure | Description Job Store","2026-06-23","passed","2026-06-23","","","",""
"","1","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","huggingface provider adapter contract","",""
"","1","extracts tokens from X-API-Key first","Unit | Middleware | Access Control","2026-06-23","passed","2026-06-23","","","",""
"","3","uses provider-validation budgets only for provider-validation runs","Unit | Postman Harness Reporting","2026-06-23","passed","2026-06-23","","","",""
"","12","responds with health info","Integration | API","2026-06-23","passed","2026-06-23","","GET /api/health","",""
"","1","maps all to the configured providers","Unit | Scripts | Postman | Provider Validation Scope","2026-06-23","passed","2026-06-23","","getSelectedProviders","",""
"","1","escalates shutdown failures to exit code 1","Unit | Server | Server Functions","2026-06-23","passed","2026-06-23","","","",""
"","0","returns false for a relative path","Unit | URL Validator","2026-06-23","passed","2026-06-23","","","",""
"","16","publishes a PR report without overwriting the root report","Unit | Scripts | GitHub | Compose Pages Site","2026-06-23","passed","2026-06-23","","","",""
"","3","does not register azure when its config is incomplete","Unit | Application Composition","2026-06-23","passed","2026-06-23","","","",""
"","1","isImage(https://example.com/page.html) === false","Unit | Services | Scraper Service","2026-06-23","passed","2026-06-23","","ScraperService.isImage","",""
"","5","defines the mocked provider scopes used by the full local suite","Unit | Scripts | Postman | Local Provider Mocks","2026-06-23","passed","2026-06-23","","","",""
"","2","allows public DNS records","Unit | Infrastructure | Outbound URL Policy","2026-06-23","passed","2026-06-23","","","",""
"","13","filters model-incompatible image sources before describing a page","Unit | Services | Page Description Service","2026-06-23","passed","2026-06-23","","","",""
"","1","enforces specific status expectations across the committed Postman collection","Unit | Scripts | Postman | Collection Utils","2026-06-23","passed","2026-06-23","","","",""
"","6","roots the run directory at POSTMAN_REPORTS_DIR when provided","Unit | Scripts | Postman | Run Layout","2026-06-23","passed","2026-06-23","","","",""
"","79","rejects Redis-backed description jobs without a Redis URL","Unit | Utils | Validate Env Vars","2026-06-23","passed","2026-06-23","","","",""
"","1","returns false for unrelated failures","Unit | Providers | Shared | Is Skippable Image Source Error","2026-06-23","passed","2026-06-23","","","",""
"","1","parses the supported base-url flag","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","parseArgs","",""
"","1","maps each role to a distinct free port","Unit | Scripts | Postman | Port Allocator","2026-06-23","passed","2026-06-23","","","",""
"","72","accepts a non-negative TRUST_PROXY_HOPS override","Unit | Utils | Validate Env Vars","2026-06-23","passed","2026-06-23","","","",""
"","1","looks up workflow_dispatch source context from the GitHub API","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-23","passed","2026-06-23","","","",""
"","1","marks image download failures as skippable after a fallback fetch","Unit | Services | OpenAI Compatible Vision Describer Service","2026-06-23","passed","2026-06-23","","","",""
"","2","reports fresh when committed and generated text are byte-identical","Unit | Scripts | OpenAPI | Freshness Check","2026-06-23","passed","2026-06-23","","checkFreshness","",""
"","180","exposes git helpers for failure-tolerant checks","Integration | Scripts | GitHub | Sync Pages State Branch","2026-06-23","passed","2026-06-23","","","",""
"","30","redacts sensitive request and response headers before logging","Unit | Infrastructure | Logger","2026-06-23","passed","2026-06-23","","","",""
"","33","Describe fixture image A","alt-text-generator API Contract Harness","2026-06-23","passed","2026-06-23","","20 Single Description (Azure Stub)","",""
"","2","publishes reusable bearer and API-key security schemes","Unit | Config | Swagger","2026-06-23","passed","2026-06-23","","security and public endpoints","",""
"","31","loads the swagger spec lazily and caches the UI middleware","Unit | Utils | Create Router","2026-06-23","passed","2026-06-23","","","",""
"","2","returns false for undefined","Unit | URL Validator","2026-06-23","passed","2026-06-23","","","",""
"","158","uses process-stream logging in production without touching the filesystem","Unit | Infrastructure | Logger","2026-06-23","passed","2026-06-23","","","",""
"","1","classifies added and removed paths and schemas relative to the fresh sources","Unit | Scripts | OpenAPI | Freshness Check","2026-06-23","passed","2026-06-23","","summarizeDrift","",""
"","2","configures created HTTP servers with conservative timeout defaults","Unit | Server | Server Functions","2026-06-23","passed","2026-06-23","","","",""
"","1","a.png and b.png remain distinct fixture payloads","provider validation fixtures","2026-06-23","passed","2026-06-23","","","",""
"","1","still discovers flat top-level reports","Unit | Scripts | Postman | Newman Summary Discovery","2026-06-23","passed","2026-06-23","","","",""
"","2","returns 200 when a page-description job has completed","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.getPageDescriptionJob","",""
"","13","parses CLI arguments","Unit | Scripts | Docs | Validate Docs","2026-06-23","passed","2026-06-23","","","",""
"","3","composes every tier without reporters in the compatibility lane","Unit | Jest Lane Configs","2026-06-23","passed","2026-06-23","","","",""
"","94","Bare /api redirects to /api/v1/","alt-text-generator API Contract Harness","2026-06-23","passed","2026-06-23","","05 Routing & Redirects","",""
"","2","forwards a validation error when url is missing","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.describePage","",""
"","1","returns 202 while a page-description job is still pending","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.getPageDescriptionJob","",""
"","4","prefers explicitly provided required checks","Unit | Scripts | GitHub | Promote To Production","2026-06-23","passed","2026-06-23","","resolveRequiredChecks","",""
"","1","forwards an internal error when page orchestration fails","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.describePage","",""
"","3","restarts pending page jobs on status lookup and returns terminal failures as stored jobs","Unit | Services | Page Description Job Service","2026-06-23","passed","2026-06-23","","","",""
"","8","returns partial page descriptions when image-specific Azure failures are skippable","Integration | API","2026-06-23","passed","2026-06-23","","GET /api/accessibility/descriptions","",""
"","2","parses the required arguments","Unit | Scripts | GitHub | Parse Security Audit Report","2026-06-23","passed","2026-06-23","","parseArgs","",""
"","1","closes all registered servers and closes idle connections first","Unit | Server | Server Functions","2026-06-23","passed","2026-06-23","","","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","openai provider adapter contract","",""
"","3","forwards a validation error for an unknown model","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.describe","",""
"","1","flags 5xx requests that only assert the status","Unit | Scripts | Postman | Collection Lint","2026-06-23","passed","2026-06-23","","lintErrorContract","",""
"","0","uses UUID-style Redis key prefixes instead of wall-clock prefixes","Unit | Jest Lane Configs","2026-06-23","passed","2026-06-23","","","",""
"","1","returns empty array when no models registered","Unit | Services | Image Describer Factory","2026-06-23","passed","2026-06-23","","","",""
"","2","accepts variable-host URLs, including chained path variables","Unit | Scripts | Postman | Collection Lint","2026-06-23","passed","2026-06-23","","lintForbiddenUrls","",""
"","21","allows public health endpoints without authentication","Integration | API","2026-06-23","passed","2026-06-23","","API access control","",""
"","1","surfaces non-fatal startup warnings for partial azure configuration","Unit | Config | Provider Catalog","2026-06-23","passed","2026-06-23","","","",""
"","2","expands all using only configured provider plans","Unit | Scripts | Postman | Provider Validation Scope","2026-06-23","passed","2026-06-23","","getSelectedProviderPlans","",""
"","5","ignores missing stale reports before spawning Newman","Unit | Scripts | Postman | Newman Runner","2026-06-23","passed","2026-06-23","","","",""
"","3","allocates the requested number of distinct free ports","Unit | Scripts | Postman | Port Allocator","2026-06-23","passed","2026-06-23","","","",""
"","1","flags a missing or non-3.x version","Unit | Scripts | OpenAPI | Validate Spec","2026-06-23","passed","2026-06-23","","validateVersion","",""
"","1","runs protected deploy verification without a token when auth is disabled","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","resolveProductionDeployAuthConfig","",""
"","1","resolves relative bundle paths from the current working directory","Unit | Infrastructure | Outbound Trust","2026-06-23","passed","2026-06-23","","","",""
"","38","Swagger Spec","alt-text-generator API Contract Harness","2026-06-23","passed","2026-06-23","","00 Core Smoke","",""
"","1","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","together provider adapter contract","",""
"","3","uses a force realignment when only branch-only history differs","Unit | Scripts | GitHub | Promote To Production","2026-06-23","passed","2026-06-23","","derivePromotionPlan","",""
"","1","emits grouped diagnostic lines for GitHub Actions logs","Unit | Scripts | Postman | Newman Runner","2026-06-23","passed","2026-06-23","","","",""
"","1","parses JSON bodies when the response is JSON","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","requestDeployProbe","",""
"","1","fetches workflow run details from the GitHub API","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-06-23","passed","2026-06-23","","","",""
"","4","serializes GitHub Actions outputs with trailing newlines","Unit | Allure History Policy","2026-06-23","passed","2026-06-23","","","",""
"","33","Scrape fixture page images","alt-text-generator API Contract Harness","2026-06-23","passed","2026-06-23","","10 Scraper Contract","",""
"","1","forwards an internal error when the scraper service fails","Unit | Controllers | Scraper Controller","2026-06-23","passed","2026-06-23","","","",""
"","2","skips image-specific provider failures during page descriptions","Unit | Services | Page Description Service","2026-06-23","passed","2026-06-23","","","",""
"","1","parses fallback defaults when GitHub env vars are absent","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-06-23","passed","2026-06-23","","","",""
"","1","classifies isolated image-source failures as skippable","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","openai provider adapter contract","",""
"","3","registers only azure when Replicate is not configured","Unit | Application Composition","2026-06-23","passed","2026-06-23","","","",""
"","19","rejects unsupported and incomplete arguments","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-06-23","passed","2026-06-23","","parseArgs","",""
"","0","blocks private or special-use address 169.254.169.254","Unit | Infrastructure | Outbound URL Policy","2026-06-23","passed","2026-06-23","","","",""
"","1","returns null for unknown assets","provider validation fixtures","2026-06-23","passed","2026-06-23","","","",""
"","2","defaults the reports base dir to reports/newman and honors POSTMAN_REPORTS_DIR","Unit | Scripts | Postman | Run Layout","2026-06-23","passed","2026-06-23","","","",""
"","0","returns undefined when no upstream details are available","Unit | Utils | Get Upstream Error Summary","2026-06-23","passed","2026-06-23","","","",""
"","1","throws when a required check is missing success","Unit | Scripts | GitHub | Promote To Production","2026-06-23","passed","2026-06-23","","ensureRequiredChecksGreen","",""
"","3","keeps the standard node environment when Allure is disabled","Unit | Jest Configuration","2026-06-23","passed","2026-06-23","","","",""
"","11","rejects unsupported and incomplete arguments","Unit | Scripts | GitHub | Review Dependencies","2026-06-23","passed","2026-06-23","","parseArgs","",""
"","3","propagates errors from the Replicate client","Unit | Services | Replicate Describer Service","2026-06-23","passed","2026-06-23","","","",""
"","1","returns a pending job response for async-capable page providers","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.describePage","",""
"","0","accepts requests with an inline status assertion but no header","Unit | Scripts | Postman | Collection Lint","2026-06-23","passed","2026-06-23","","lintStatusExpectations","",""
"","1","passes secure requests through so endpoint validation can handle query semantics","Unit | Middleware | Request Filter","2026-06-23","passed","2026-06-23","","","",""
"","3","excludes the Redis spec from the general integration lane","Unit | Jest Lane Configs","2026-06-23","passed","2026-06-23","","","",""
"","2","returns a registered describer by name","Unit | Services | Image Describer Factory","2026-06-23","passed","2026-06-23","","","",""
"","2","forwards a validation error when model is missing","Unit | Controllers | Description Controller","2026-06-23","passed","2026-06-23","","DescriptionController.describe","",""
"","19","keeps CI topology split into fast unit matrix and canonical full gates","Unit | Jest Lane Configs","2026-06-23","passed","2026-06-23","","","",""
"","1","initializes a memory store unless Redis is explicitly selected","Unit | Infrastructure | Description Job Store","2026-06-23","passed","2026-06-23","","","",""
"","2","skips Redis integration only in explicit optional local mode with actionable diagnostics","Unit | Redis Test Server Helper","2026-06-23","passed","2026-06-23","","","",""
"","40","Unversioned page descriptions alias","alt-text-generator API Contract Harness","2026-06-23","passed","2026-06-23","","07 Route Aliases","",""
"","2","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","openrouter provider adapter contract","",""
"","1","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-06-23","passed","2026-06-23","","replicate provider adapter contract","",""
"","2","parses supported CLI arguments","Unit | Scripts | GitHub | Sync Pages State Branch","2026-06-23","passed","2026-06-23","","","",""
"","1","treats a Replicate token as sufficient for the configured scope list","Unit | Scripts | Postman | Provider Validation Scope","2026-06-23","passed","2026-06-23","","detectAvailableProviders","",""
"","2","returns undefined values when no CA bundle is configured","Unit | Infrastructure | Outbound Trust","2026-06-23","passed","2026-06-23","","","",""
"","106","accepts non-empty API auth tokens when provided","Unit | Utils | Validate Env Vars","2026-06-23","passed","2026-06-23","","","",""
"","4","times out long-running predictions and requests cancellation","Unit | Services | Replicate Describer Service","2026-06-23","passed","2026-06-23","","","",""
"","0","encodes raw GitHub paths without altering path separators","Unit | Scripts | Postman | Provider Validation Public Fixtures","2026-06-23","passed","2026-06-23","","","",""
"","1","skips (exit 0) when no baseline resolves and --strict is absent","Unit | Scripts | OpenAPI | Contract Diff","2026-06-23","passed","2026-06-23","","main","",""
"","2","builds env schema and config defaults","Unit | Providers | Definitions | Build OpenAI Compatible Provider","2026-06-23","passed","2026-06-23","","","",""
"","1","rejects malformed direct host headers instead of redirecting","Unit | Middleware | Request Filter","2026-06-23","passed","2026-06-23","","","",""
"","0","dispatches the publish workflow for the source CI run","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-06-23","passed","2026-06-23","","","",""
"","12","prepares a composed Pages site artifact and dispatches PR publication without deploying directly from the CI run","Unit | Workflows | CI Allure Pages","2026-06-23","passed","2026-06-23","","","",""
"","11","throws a helpful error when requested folders are missing","Unit | Scripts | Postman | Collection Utils","2026-06-23","passed","2026-06-23","","","",""
"","1","uses base64-encoded PEM values when they are provided","Unit | Infrastructure | Load TLS Credentials","2026-06-23","passed","2026-06-23","","","",""
"","23","returns joined captions as description","Unit | Services | Azure Describer Service","2026-06-23","passed","2026-06-23","","","",""
"","1","resolves api-key multimodal providers when they are explicitly requested","Unit | Scripts | GitHub | Resolve Provider Validation Scope","2026-06-23","passed","2026-06-23","","resolveScopeFromEnv","",""
"","1","accepts a 3.x version","Unit | Scripts | OpenAPI | Validate Spec","2026-06-23","passed","2026-06-23","","validateVersion","",""
"","1","resolves refs to existing components","Unit | Scripts | OpenAPI | Validate Spec","2026-06-23","passed","2026-06-23","","validateRefs","",""
"","8","pins release validation workflows to Hugging Face, OpenAI, and Together","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","package and workflow wiring","",""
"","1","creates a buffer from non-buffer payloads and tolerates missing content type","Unit | Providers | Shared | Fetch Image Asset","2026-06-23","passed","2026-06-23","","","",""
"","1","returns true for a valid http URL","Unit | URL Validator","2026-06-23","passed","2026-06-23","","","",""
"","2","uses a fetched data url immediately for localhost images","Unit | Services | OpenAI Compatible Vision Describer Service","2026-06-23","passed","2026-06-23","","","",""
"","1","flags requests with no exact status expectation","Unit | Scripts | Postman | Collection Lint","2026-06-23","passed","2026-06-23","","lintStatusExpectations","",""
"","1","recognizes protected-branch ref update rejections","Unit | Scripts | GitHub | Promote To Production","2026-06-23","passed","2026-06-23","","isProtectedBranchRefUpdateError","",""
"","20","returns 202 and eventually exposes a terminal failed page job when a replicate image job fails","Integration | Async Page Description Jobs","2026-06-23","passed","2026-06-23","","","",""
"","3","parses supported CLI arguments","Unit | Scripts | GitHub | Write Newman Summary","2026-06-23","passed","2026-06-23","","","",""
"","6","serves public provider-validation fixtures before the API router","Unit | Utils | Create Router","2026-06-23","passed","2026-06-23","","","",""
"","71","is exactly what the generator produces (the freshness invariant)","Unit | Scripts | OpenAPI | Freshness Check","2026-06-23","passed","2026-06-23","","committed artifact","",""
"","10","fails open when the Redis-backed limiter store errors during a request","Integration | API","2026-06-23","passed","2026-06-23","","rate limiting","",""
"","0","isImage(https://example.com/photo.svg) === true","Unit | Services | Scraper Service","2026-06-23","passed","2026-06-23","","ScraperService.isImage","",""
"","1","refreshes pending jobs when status is requested","Unit | Services | Description Job Service","2026-06-23","passed","2026-06-23","","","",""
"","37","Protected scraper accepts Bearer token","alt-text-generator API Contract Harness","2026-06-23","passed","2026-06-23","","08 API Auth Contract","",""
"","12","uses the production base URL by default","Unit | Scripts | Run Postman Deploy","2026-06-23","passed","2026-06-23","","parseArgs","",""
"","1","transitions to ready and then draining","Unit | Server | Runtime State","2026-06-23","passed","2026-06-23","","","",""
"","1","exposes the default base ref fallback chain","Unit | Scripts | OpenAPI | Contract Diff","2026-06-23","passed","2026-06-23","","main","",""
