"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","72","rejects a max restart backoff smaller than the base restart backoff","Unit | Utils | Validate Env Vars","2026-07-08","passed","2026-07-08","","","",""
"","1","parses --json, --help, and --collection","Unit | Scripts | Postman | Collection Lint","2026-07-08","passed","2026-07-08","","parseArgs","",""
"","1","reports when Newman exits before writing a JSON report","Unit | Scripts | Postman | Newman Runner","2026-07-08","passed","2026-07-08","","","",""
"","3","returns no violations for a structurally sound spec","Unit | Scripts | OpenAPI | Validate Spec","2026-07-08","passed","2026-07-08","","validateSpec","",""
"","1","emits grouped diagnostic lines for GitHub Actions logs","Unit | Scripts | Postman | Newman Runner","2026-07-08","passed","2026-07-08","","","",""
"","1","builds API URLs relative to the configured GitHub API base","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-08","passed","2026-07-08","","","",""
"","1","rejects protected requests with an invalid configured header token","Unit | Middleware | Access Control","2026-07-08","passed","2026-07-08","","","",""
"","1","respects provider overrides when a configured provider is disabled","Unit | Scripts | Postman | Provider Validation Scope","2026-07-08","passed","2026-07-08","","detectAvailableProviders","",""
"","1","rejects unsupported image content types before calling Azure","Unit | Services | Azure Describer Service","2026-07-08","passed","2026-07-08","","","",""
"","5","formats actionable diagnostics from a Newman JSON report","Unit | Scripts | Postman | Newman Runner","2026-07-08","passed","2026-07-08","","","",""
"","0","allows canonical manual deploy verification runs to persist when requested","Unit | Allure History Policy","2026-07-08","passed","2026-07-08","","","",""
"","1","refuses to write when content-length exceeds the size limit","Unit | Allure History Artifact Restore","2026-07-08","passed","2026-07-08","","downloadArtifactArchive","",""
"","1","sanitizes an explicit run id and otherwise builds a collision-resistant one","Unit | Scripts | Postman | Run Layout","2026-07-08","passed","2026-07-08","","","",""
"","1","builds local provider-validation fixture URLs","Unit | Scripts | Postman | Local Provider Mocks","2026-07-08","passed","2026-07-08","","","",""
"","7","preserves duplicate image entries while deduping provider work","Unit | Services | Page Description Service","2026-07-08","passed","2026-07-08","","","",""
"","1","creates a scoped installation token for the repository","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-07-08","passed","2026-07-08","","createInstallationAccessToken","",""
"","0","serializes with promotion so a rollback never interleaves with a release","Unit | Scripts | GitHub | Rollback Production Workflow","2026-07-08","passed","2026-07-08","","","",""
"","1","parses --json, --help, and --spec","Unit | Scripts | OpenAPI | Freshness Check","2026-07-08","passed","2026-07-08","","parseArgs","",""
"","15","rejects missing required CLI arguments","Unit | Scripts | GitHub | Compose Pages Site","2026-07-08","passed","2026-07-08","","","",""
"","1","rejects installation lookups that return no installation id","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-07-08","passed","2026-07-08","","resolveInstallationId","",""
"","24","creates the request logger from the app logger child with standard serializers","Unit | Infrastructure | Logger","2026-07-08","passed","2026-07-08","","","",""
"","5","audits workflow definitions with advisory zizmor in the actionlint job","Unit | Scripts | GitHub | Workflow Hardening","2026-07-08","passed","2026-07-08","","","",""
"","2","closes all registered servers and closes idle connections first","Unit | Server | Server Functions","2026-07-08","passed","2026-07-08","","","",""
"","677","creates and updates the state branch","Integration | Scripts | GitHub | Sync Pages State Branch","2026-07-08","passed","2026-07-08","","","",""
"","2","rejects non-array payloads from the compare endpoint","Unit | Scripts | GitHub | Review Dependencies","2026-07-08","passed","2026-07-08","","listDependencyChanges","",""
"","19","publishes a PR report without overwriting the root report","Unit | Scripts | GitHub | Compose Pages Site","2026-07-08","passed","2026-07-08","","","",""
"","1","builds report URLs for published Pages subpaths","Unit | Allure History Policy","2026-07-08","passed","2026-07-08","","","",""
"","1","keeps the existing CLI, JSON, and JUnit reporters by default","Unit | Postman Harness Reporting","2026-07-08","passed","2026-07-08","","","",""
"","50","publishes the main report at the site root","Unit | Scripts | GitHub | Compose Pages Site","2026-07-08","passed","2026-07-08","","","",""
"","1","skips image-specific provider failures during page descriptions","Unit | Services | Page Description Service","2026-07-08","passed","2026-07-08","","","",""
"","0","keeps non-main/non-production CI runs ephemeral","Unit | Allure History Policy","2026-07-08","passed","2026-07-08","","","",""
"","9","throws when auth is enabled without any configured tokens","Unit | Middleware | Access Control","2026-07-08","passed","2026-07-08","","","",""
"","2","propagates non-skippable provider failures","Unit | Providers | Adapter Contract Matrix","2026-07-08","passed","2026-07-08","","azure provider adapter contract","",""
"","35","accepts valid cluster lifecycle overrides","Unit | Utils | Validate Env Vars","2026-07-08","passed","2026-07-08","","","",""
"","2","parses JSON bodies when the response is JSON","Unit | Scripts | Run Postman Deploy","2026-07-08","passed","2026-07-08","","requestDeployProbe","",""
"","2","uses base64-encoded PEM values when they are provided","Unit | Infrastructure | Load TLS Credentials","2026-07-08","passed","2026-07-08","","","",""
"","10","rejects unsupported CLI arguments","Unit | Scripts | GitHub | Write Newman Summary","2026-07-08","passed","2026-07-08","","","",""
"","8","does not register azure when its config is incomplete","Unit | Application Composition","2026-07-08","passed","2026-07-08","","","",""
"","6","isImage(https://example.com/photo.jpg) === true","Unit | Services | Scraper Service","2026-07-08","passed","2026-07-08","","ScraperService.isImage","",""
"","1","resolves per-PR history for same-repository pull requests","Unit | Allure History Policy","2026-07-08","passed","2026-07-08","","","",""
"","1","defaults to the committed artifact","Unit | Scripts | OpenAPI | Validate Spec","2026-07-08","passed","2026-07-08","","parseArgs","",""
"","0","preserves provider validation metadata on the provider definition","Unit | Providers | Definitions | Build OpenAI Compatible Provider","2026-07-08","passed","2026-07-08","","","",""
"","43","creates a signed JWT with the expected issuer and validity window","Unit | Scripts | GitHub | Create GitHub App Installation Token","2026-07-08","passed","2026-07-08","","buildAppJwt","",""
"","1","applies outbound timeout handling","Unit | Providers | Adapter Contract Matrix","2026-07-08","passed","2026-07-08","","ollama provider adapter contract","",""
"","0","is idempotent","Unit | Scripts | OpenAPI | Freshness Check","2026-07-08","passed","2026-07-08","","canonicalizeSpec","",""
"","4","extends the timeout for the script/git integration lane","Unit | Jest Lane Configs","2026-07-08","passed","2026-07-08","","","",""
"","2","throws a helpful error when a configured certificate path is invalid","Unit | Infrastructure | Load TLS Credentials","2026-07-08","passed","2026-07-08","","","",""
"","9","throws a helpful error when production credentials are missing","Unit | Infrastructure | Load TLS Credentials","2026-07-08","passed","2026-07-08","","","",""
"","1","does not restart workers that exit intentionally","Unit | Server | Cluster Manager","2026-07-08","passed","2026-07-08","","","",""
"","1","maps the all scope to the configured live provider folders","Unit | Scripts | Postman | Provider Validation Scope","2026-07-08","passed","2026-07-08","","getSelectedProviderFolders","",""
"","0","resolves the effective kind from the configured mode and Redis URL","Unit | Config | Rate Limit Store","2026-07-08","passed","2026-07-08","","","",""
"","8","returns a pending async job response","Integration | API","2026-07-08","passed","2026-07-08","","GET /api/accessibility/description-jobs/:jobId","",""
"","1","marks successes with auto_inactive and URLs","Unit | Scripts | GitHub | Update Deployment Status","2026-07-08","passed","2026-07-08","","buildStatusBody","",""
"","2","supports caller-provided image resolvers for page job orchestration","Unit | Services | Page Description Service","2026-07-08","passed","2026-07-08","","","",""
"","0","extracts tokens from X-API-Key first","Unit | Middleware | Access Control","2026-07-08","passed","2026-07-08","","","",""
"","39","Unversioned scraper alias","alt-text-generator API Contract Harness","2026-07-08","passed","2026-07-08","","07 Route Aliases","",""
"","2","parses the required CLI arguments","Unit | Allure History Artifact Packaging","2026-07-08","passed","2026-07-08","","","",""
"","33","reads the GitHub event payload from disk","Unit | Allure History Policy","2026-07-08","passed","2026-07-08","","","",""
"","10","fails open when the Redis-backed limiter store errors during a request","Integration | API","2026-07-08","passed","2026-07-08","","rate limiting","",""
"","1","prefers data-src over src for lazy-loaded images","Unit | Services | Scraper Service","2026-07-08","passed","2026-07-08","","ScraperService.extractImageSources","",""
"","2","builds page-job errors and skips execution when the job is terminal, active, or unclaimable","Unit | Services | Page Description Job Service","2026-07-08","passed","2026-07-08","","","",""
"","1","runs the custom reviewer through env indirection with the workflow token only","Unit | Scripts | GitHub | Dependency Review Workflow","2026-07-08","passed","2026-07-08","","","",""
"","14","serves the generated artifact with the injected runtime servers","Unit | Config | Swagger","2026-07-08","passed","2026-07-08","","server URLs","",""
"","2","forwards an internal error when the describer fails","Unit | Controllers | Description Controller","2026-07-08","passed","2026-07-08","","DescriptionController.describe","",""
"","1","starts clustered mode only from the primary process","Unit | Server | Runtime Bootstrap","2026-07-08","passed","2026-07-08","","","",""
"","2","declares the required fields of the public error contract","Unit | Config | Swagger","2026-07-08","passed","2026-07-08","","required schemas","",""
"","1","keeps least-privilege read-only permissions and a job timeout","Unit | Scripts | GitHub | Security Audit Workflow","2026-07-08","passed","2026-07-08","","","",""
"","0","sorts object keys recursively","Unit | Scripts | OpenAPI | Freshness Check","2026-07-08","passed","2026-07-08","","canonicalizeSpec","",""
"","0","surfaces GitHub workflow lookup failures","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-08","passed","2026-07-08","","","",""
"","103","keeps two concurrent dynamic smoke runs isolated by run directory","Integration | Scripts | Postman | Harness Port & Report Isolation","2026-07-08","passed","2026-07-08","","","",""
"","1","passes secure requests through so endpoint validation can handle query semantics","Unit | Middleware | Request Filter","2026-07-08","passed","2026-07-08","","","",""
"","1","requires repo, sha, and state","Unit | Scripts | GitHub | Update Deployment Status","2026-07-08","passed","2026-07-08","","parseArgs","",""
"","11","rejects invalid CLI arguments","Unit | Scripts | GitHub | Resolve Pages Source Run","2026-07-08","passed","2026-07-08","","","",""
"","3","returns a completed page result when the async page job finishes within the wait window","Unit | Services | Page Description Job Service","2026-07-08","passed","2026-07-08","","","",""
"","1","parses supported arguments","Unit | Scripts | GitHub | Update Deployment Status","2026-07-08","passed","2026-07-08","","parseArgs","",""
"","3","configures created HTTP servers with conservative timeout defaults","Unit | Server | Server Functions","2026-07-08","passed","2026-07-08","","","",""
"","1","flags a removed operation on a kept path","Unit | Scripts | OpenAPI | Contract Diff","2026-07-08","passed","2026-07-08","","diffPublicContract","",""
"","2","falls back to auto when the value is empty","Unit | Scripts | Postman | Provider Validation Scope","2026-07-08","passed","2026-07-08","","normalizeProviderScope","",""
"","2","passes every policy rule","Unit | Scripts | Postman | Collection Lint","2026-07-08","passed","2026-07-08","","committed collection","",""
"","8","returns 400 for an unknown model","Integration | API","2026-07-08","passed","2026-07-08","","GET /api/accessibility/description","",""
"","1","classifies added and removed paths and schemas relative to the fresh sources","Unit | Scripts | OpenAPI | Freshness Check","2026-07-08","passed","2026-07-08","","summarizeDrift","",""
"","1","builds a manifest with stream-specific metadata","Unit | Allure History Artifact Packaging","2026-07-08","passed","2026-07-08","","","",""
"","1","falls back to huggingface before openai and openrouter in auto mode","Unit | Scripts | Postman | Provider Validation Scope","2026-07-08","passed","2026-07-08","","resolveProviderScope","",""
"","3","prefers the generated OpenAPI artifact over runtime swagger-jsdoc parsing","Unit | Config | Swagger","2026-07-08","passed","2026-07-08","","generated artifact","",""
"","1","does not mark Azure auth failures as skippable","Unit | Services | Azure Describer Service","2026-07-08","passed","2026-07-08","","","",""
"","1","extracts nested output and data payloads","Unit | Providers | Shared | Extract Caption Text","2026-07-08","passed","2026-07-08","","","",""
"","0","propagates prompt, model, and limit configuration","Unit | Providers | Adapter Contract Matrix","2026-07-08","passed","2026-07-08","","openai provider adapter contract","",""
"","1","forces the local harness app servers to ignore repo-level provider overrides","Unit | Postman Harness Reporting","2026-07-08","passed","2026-07-08","","","",""
"","15","keeps health checks available when the default API limiter is exhausted","Integration | API","2026-07-08","passed","2026-07-08","","rate limiting","",""
"","2","drains the active-job map after concurrent jobs settle to success and failure","Unit | Services | Page Description Job Concurrency","2026-07-08","passed","2026-07-08","","","",""
"","64","uses the production base URL by default","Unit | Scripts | Run Postman Deploy","2026-07-08","passed","2026-07-08","","parseArgs","",""
"","1","runs monthly or manually with actions read access only","Unit | Scripts | GitHub | Advisory Observability Workflows","2026-07-08","passed","2026-07-08","","actions storage report workflow","",""
"","20","exposes only the development server outside production","Unit | Config | Swagger","2026-07-08","passed","2026-07-08","","server URLs","",""
"","16","warns and continues when a history file is invalid","Unit | Allure History Fetcher","2026-07-08","passed","2026-07-08","","","",""
"","5","fails fast when the fixture page is not valid HTML","Unit | Scripts | Postman | Provider Validation Fixture Probe","2026-07-08","passed","2026-07-08","","","",""
"","14","loads provider overrides from YAML when configured","Unit | Config | Index","2026-07-08","passed","2026-07-08","","","",""
"","8","runs harden-runner in audit mode as the first step of secret-bearing jobs","Unit | Scripts | GitHub | Workflow Hardening","2026-07-08","passed","2026-07-08","","","",""
"","22","limits concurrent provider calls while preserving output order","Unit | Services | Page Description Service","2026-07-08","passed","2026-07-08","","","",""
"","1","forwards a validation error for an unknown model","Unit | Controllers | Description Controller","2026-07-08","passed","2026-07-08","","DescriptionController.describePage","",""
"","1","parses an explicit real run","Unit | Scripts | GitHub | Rollback Production","2026-07-08","passed","2026-07-08","","parseArgs","",""
"","8","throws a clear error when the configured CA bundle file does not exist","Unit | Infrastructure | Outbound Trust","2026-07-08","passed","2026-07-08","","","",""
"","0","isImage(https://example.com/noextension) === false","Unit | Services | Scraper Service","2026-07-08","passed","2026-07-08","","ScraperService.isImage","",""
"","1","parses the required results directory argument","Unit | Allure Metadata Writer","2026-07-08","passed","2026-07-08","","","",""
"","1","returns a pending job response for async-capable page providers","Unit | Controllers | Description Controller","2026-07-08","passed","2026-07-08","","DescriptionController.describePage","",""
"","15","allows the shared REDIS_URL to back rate limiting automatically","Unit | Config | Index","2026-07-08","passed","2026-07-08","","","",""
"","1","fails dispatch when the token is missing","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-08","passed","2026-07-08","","","",""
"","1","flags an unpinned third-party action with its file and line","Unit | GitHub Action Pin Policy","2026-07-08","passed","2026-07-08","","","",""
"","23","loads the swagger spec lazily and caches the UI middleware","Unit | Utils | Create Router","2026-07-08","passed","2026-07-08","","","",""
"","2","keeps the deploy JSON and JUnit reporters by default","Unit | Scripts | Run Postman Deploy","2026-07-08","passed","2026-07-08","","buildDeployNewmanArgs","",""
"","4","pins the Node toolchain in .nvmrc and defaults the setup composite to it","Unit | Jest Lane Configs","2026-07-08","passed","2026-07-08","","","",""
"","7","normalizes content types and preserves existing buffers","Unit | Providers | Shared | Fetch Image Asset","2026-07-08","passed","2026-07-08","","","",""
"","1","resolves refs to existing components","Unit | Scripts | OpenAPI | Validate Spec","2026-07-08","passed","2026-07-08","","validateRefs","",""
"","1","maps together to the shared neutral folder with production env vars","Unit | Scripts | Postman | Provider Validation Scope","2026-07-08","passed","2026-07-08","","getSelectedProviderPlans","",""
"","0","prefers explicitly provided required checks","Unit | Scripts | GitHub | Promote To Production","2026-07-08","passed","2026-07-08","","resolveRequiredChecks","",""
"","1","maps provider timeouts to gateway timeout responses","Unit | Controllers | Description Controller","2026-07-08","passed","2026-07-08","","DescriptionController.describe","",""
"","1","surfaces GitHub API dispatch failures","Unit | Scripts | GitHub | Dispatch Pages Publish","2026-07-08","passed","2026-07-08","","","",""
"","1","falls back to zero counts and rewrites the report when parsing fails","Unit | Scripts | GitHub | Parse Security Audit Report","2026-07-08","passed","2026-07-08","","parseSecurityAuditReport","",""
"","1","isImage(https://example.com/page.html) === false","Unit | Services | Scraper Service","2026-07-08","passed","2026-07-08","","ScraperService.isImage","",""
"","8","does not register replicate when the Replicate token is missing","Unit | Application Composition","2026-07-08","passed","2026-07-08","","","",""
"","2","isImage(https://example.com/photo.svg) === true","Unit | Services | Scraper Service","2026-07-08","passed","2026-07-08","","ScraperService.isImage","",""
"","1","uses postman:live-provider as the canonical npm command","Unit | Scripts | Run Postman Live","2026-07-08","passed","2026-07-08","","package and workflow wiring","",""
"","1","keeps the analyze job on the stable required check name with a timeout","Unit | Scripts | GitHub | CodeQL Workflow","2026-07-08","passed","2026-07-08","","","",""
"","1","normalizes successful image descriptions","Unit | Providers | Adapter Contract Matrix","2026-07-08","passed","2026-07-08","","ollama provider adapter contract","",""
"","15","sends a chat completion request with the remote image url","Unit | Services | OpenAI Compatible Vision Describer Service","2026-07-08","passed","2026-07-08","","","",""
"","0","supports chained registration","Unit | Services | Image Describer Factory","2026-07-08","passed","2026-07-08","","","",""
"","3","restarts pending page jobs on status lookup and returns terminal failures as stored jobs","Unit | Services | Page Description Job Service","2026-07-08","passed","2026-07-08","","","",""
"","1","serializes GitHub Actions outputs with trailing newlines","Unit | Allure History Policy","2026-07-08","passed","2026-07-08","","","",""
"","2","accepts two-digit, unique, ascending folder prefixes","Unit | Scripts | Postman | Collection Lint","2026-07-08","passed","2026-07-08","","lintFolderNames","",""
"","0","extracts tokens from Bearer authorization","Unit | Middleware | Access Control","2026-07-08","passed","2026-07-08","","","",""
"","1","rejects check names published by more than one workflow job","Unit | Scripts | GitHub | Required Check Policy","2026-07-08","passed","2026-07-08","","","",""
"","1","treats a promotion workflow without hardcoded checks as aligned by derivation","Unit | Scripts | GitHub | Required Check Policy","2026-07-08","passed","2026-07-08","","","",""
"","1","flags a $ref that does not resolve","Unit | Scripts | OpenAPI | Validate Spec","2026-07-08","passed","2026-07-08","","validateRefs","",""
"","6","copies the generated history directory and manifest into the artifact output","Unit | Allure History Artifact Packaging","2026-07-08","passed","2026-07-08","","","",""
"","0","accepts HTML fixture pages served as text/plain when the body is valid HTML","Unit | Scripts | Postman | Provider Validation Fixture Probe","2026-07-08","passed","2026-07-08","","","",""
"","3","parses the required CLI arguments","Unit | Allure History Artifact Restore","2026-07-08","passed","2026-07-08","","","",""
"","1","keeps environment-scoped validation and bounded runtimes","Unit | Scripts | GitHub | Promote To Production Workflow","2026-07-08","passed","2026-07-08","","","",""
"","1","extracts the first caption from array payloads","Unit | Providers | Shared | Extract Caption Text","2026-07-08","passed","2026-07-08","","","",""
"","64","shares API rate-limit counters across distinct app instances","Integration | Redis Rate Limiting","2026-07-08","passed","2026-07-08","","","",""
"","0","commits a lockfile and installs it frozen (npm ci) in CI","Unit | Supply-chain pinning posture","2026-07-08","passed","2026-07-08","","","",""
"","1","blocks private or special-use address 127.0.0.1","Unit | Infrastructure | Outbound URL Policy","2026-07-08","passed","2026-07-08","","","",""
"","2","writes a validated ZIP archive to the destination path","Unit | Allure History Artifact Restore","2026-07-08","passed","2026-07-08","","downloadArtifactArchive","",""
"","1","converts the 404 fallback into a not-found ApiError","Unit | Middleware | Error Handler","2026-07-08","passed","2026-07-08","","","",""
